pitcher_id,pitcher_name,pitcher_team,pitcher_hand,split_dimension,split_value,starts,avg_IP,ERA,K_pct,BB_pct,HR9,avg_pitches,ABQ_allowed,RCV_allowed,OBR_allowed,OSI_allowed,OOR_faced,PALS_faced,wRC_faced,FIP,xFIP,OPS,F5_ERA
554430.0,Zack Wheeler,PHI,R,obr_tier,High,2,6.5,4.15,27.1,2.1,3.46,91.5,66.1,74.0,92.6,79.4,98.0,64.0,116.8,6.33,,0.588,5.4
554430.0,Zack Wheeler,PHI,R,obr_tier,Low,10,5.93,2.88,26.8,7.5,0.76,99.1,43.0,45.3,33.9,40.1,34.3,42.0,94.9,2.95,,0.588,2.7
554430.0,Zack Wheeler,PHI,R,obr_tier,Mid,11,5.27,3.57,32.5,9.3,1.4,89.2,41.8,61.4,52.0,52.7,51.5,54.4,103.4,3.6,,0.588,3.27
554430.0,Zack Wheeler,PHI,R,hand,R,23,5.67,3.31,29.4,7.8,1.31,93.7,44.4,55.5,47.7,49.6,48.1,49.8,100.8,3.58,,0.588,3.21
554430.0,Zack Wheeler,PHI,R,location,away,14,5.52,3.38,28.4,6.5,1.4,88.7,44.1,55.1,48.0,49.5,47.4,48.9,100.1,3.62,,0.588,3.47
554430.0,Zack Wheeler,PHI,R,location,home,9,5.89,3.23,30.8,9.8,1.19,101.4,44.9,56.1,47.1,49.7,49.0,51.4,102.1,3.52,,0.588,2.8
571510.0,Matthew Boyd,CHC,L,osi_tier,High,2,5.17,8.71,22.2,4.4,2.61,77.5,56.5,77.8,76.9,72.1,92.6,63.6,112.6,5.52,,0.686,9.9
571510.0,Matthew Boyd,CHC,L,osi_tier,Low,8,5.71,3.35,21.3,8.2,1.38,90.5,41.3,40.7,37.6,39.6,38.1,36.9,90.4,4.37,,0.686,2.7
571510.0,Matthew Boyd,CHC,L,osi_tier,Mid,7,5.86,3.51,15.6,7.5,1.1,90.3,43.1,62.1,52.2,53.4,49.1,51.7,103.1,4.32,,0.686,4.63
571510.0,Matthew Boyd,CHC,L,abq_tier,High,1,6.67,5.4,10.7,3.6,2.7,92.0,65.0,72.9,91.1,78.2,98.0,64.0,116.8,6.55,,0.686,7.2
571510.0,Matthew Boyd,CHC,L,abq_tier,Low,12,5.64,3.72,18.5,7.7,1.2,89.2,37.2,52.8,44.2,45.4,41.4,42.7,98.0,4.24,,0.686,3.9
571510.0,Matthew Boyd,CHC,L,abq_tier,Mid,4,5.67,4.37,23.3,8.1,1.59,87.2,58.4,52.4,49.8,52.8,59.6,52.0,94.4,4.56,,0.686,4.95
571510.0,Matthew Boyd,CHC,L,rcv_tier,High,5,5.87,3.68,21.2,6.8,1.23,87.2,43.9,73.6,61.3,61.2,67.2,56.3,110.3,3.99,,0.686,4.68
571510.0,Matthew Boyd,CHC,L,rcv_tier,Low,8,5.71,3.35,21.3,8.2,1.38,90.5,41.3,40.7,37.6,39.6,38.1,36.9,90.4,4.37,,0.686,2.7
571510.0,Matthew Boyd,CHC,L,rcv_tier,Mid,4,5.5,5.73,12.0,7.0,1.64,87.8,48.8,55.7,53.2,53.0,48.1,51.9,98.9,5.33,,0.686,7.2
571510.0,Matthew Boyd,CHC,L,obr_tier,High,2,5.17,8.71,22.2,4.4,2.61,77.5,56.5,77.8,76.9,72.1,92.6,63.6,112.6,5.52,,0.686,9.9
571510.0,Matthew Boyd,CHC,L,obr_tier,Low,10,5.87,3.07,19.9,8.2,1.38,91.3,43.0,44.2,39.0,41.8,40.1,40.1,92.8,4.5,,0.686,2.7
571510.0,Matthew Boyd,CHC,L,obr_tier,Mid,5,5.6,4.18,16.0,7.2,0.96,88.6,40.3,63.7,55.2,54.4,49.4,51.2,103.5,4.03,,0.686,5.4
571510.0,Matthew Boyd,CHC,L,hand,R,17,5.71,3.99,19.0,7.5,1.39,88.9,43.8,53.9,48.2,49.1,49.0,46.1,98.3,4.47,,0.686,4.34
571510.0,Matthew Boyd,CHC,L,location,away,9,6.0,2.83,16.9,9.3,0.67,90.7,44.0,53.8,49.7,49.7,47.4,47.1,97.0,3.82,,0.686,3.6
571510.0,Matthew Boyd,CHC,L,location,home,8,5.38,5.44,21.6,5.1,2.3,86.9,43.6,54.0,46.7,48.5,50.8,45.0,99.7,5.29,,0.686,5.18
571578.0,Patrick Corbin,TOR,L,osi_tier,High,4,4.25,4.76,20.5,9.0,1.06,83.8,52.8,67.0,79.8,68.6,77.8,76.3,106.8,3.98,,0.836,4.05
571578.0,Patrick Corbin,TOR,L,osi_tier,Low,4,4.25,6.88,19.5,11.7,1.06,80.5,39.6,42.7,27.7,35.9,24.4,29.3,95.8,4.45,,0.836,5.85
571578.0,Patrick Corbin,TOR,L,osi_tier,Mid,7,5.0,4.37,13.5,5.1,1.29,80.0,51.3,64.9,47.3,54.5,48.2,45.3,108.6,4.44,,0.836,4.11
571578.0,Patrick Corbin,TOR,L,abq_tier,High,3,5.11,3.52,12.3,6.2,0.0,75.3,75.1,54.2,54.9,59.7,56.3,41.5,110.3,2.84,,0.836,3.6
571578.0,Patrick Corbin,TOR,L,abq_tier,Low,9,4.48,5.36,19.1,7.1,1.56,80.1,37.3,62.5,47.2,50.1,44.9,49.9,103.6,4.59,,0.836,4.6
571578.0,Patrick Corbin,TOR,L,abq_tier,Mid,3,4.44,6.07,14.3,11.1,1.35,90.0,55.9,56.0,57.3,56.5,57.7,55.2,102.3,5.28,,0.836,5.4
571578.0,Patrick Corbin,TOR,L,rcv_tier,High,6,4.67,4.18,19.0,4.8,1.61,80.5,38.9,72.6,59.4,58.9,58.0,61.4,107.4,4.35,,0.836,3.6
571578.0,Patrick Corbin,TOR,L,rcv_tier,Low,4,4.25,6.88,19.5,11.7,1.06,80.5,39.6,42.7,27.7,35.9,24.4,29.3,95.8,4.45,,0.836,5.85
571578.0,Patrick Corbin,TOR,L,rcv_tier,Mid,5,4.8,4.88,12.0,8.3,0.75,82.4,67.3,57.3,58.8,60.4,60.1,50.7,108.6,4.22,,0.836,4.68
571578.0,Patrick Corbin,TOR,L,obr_tier,High,4,4.25,4.76,20.5,9.0,1.06,83.8,52.8,67.0,79.8,68.6,77.8,76.3,106.8,3.98,,0.836,4.05
571578.0,Patrick Corbin,TOR,L,obr_tier,Low,9,4.56,6.15,13.2,8.5,1.32,79.8,49.9,52.7,36.6,45.6,36.8,35.8,102.8,4.95,,0.836,5.6
571578.0,Patrick Corbin,TOR,L,obr_tier,Mid,2,5.5,1.64,25.0,2.3,0.82,82.0,34.0,75.4,56.5,57.5,51.8,55.8,108.9,2.55,,0.836,0.9
571578.0,Patrick Corbin,TOR,L,hand,R,15,4.6,5.09,16.7,7.7,1.17,81.1,48.6,59.5,50.7,53.3,49.7,49.3,104.7,4.33,,0.836,4.56
571578.0,Patrick Corbin,TOR,L,location,away,8,4.88,3.92,15.6,9.0,1.15,78.6,49.8,60.9,55.7,56.0,55.7,54.2,105.6,4.59,,0.836,3.82
571578.0,Patrick Corbin,TOR,L,location,home,7,4.29,6.6,18.1,6.2,1.2,84.0,47.2,57.9,45.1,50.1,43.0,43.7,103.7,4.0,,0.836,5.4
571927.0,Steven Matz,TBR,L,osi_tier,High,1,5.0,3.6,35.0,10.0,0.0,88.0,43.6,79.6,82.6,71.8,74.9,85.6,104.6,1.5,,0.823,3.6
571927.0,Steven Matz,TBR,L,osi_tier,Low,4,5.25,4.71,10.6,9.4,2.14,85.5,40.3,50.8,39.4,43.6,38.6,33.3,93.6,6.48,,0.823,5.4
571927.0,Steven Matz,TBR,L,osi_tier,Mid,6,3.5,6.43,23.7,7.5,1.71,62.3,39.7,71.2,56.9,57.6,56.5,56.1,104.7,4.48,,0.823,5.4
571927.0,Steven Matz,TBR,L,abq_tier,Low,10,4.0,5.85,20.8,9.2,1.8,70.9,38.8,66.7,54.0,54.6,52.7,51.9,101.3,5.1,,0.823,5.4
571927.0,Steven Matz,TBR,L,abq_tier,Mid,1,7.0,2.57,8.0,4.0,1.29,95.0,55.3,43.3,41.8,45.7,41.6,36.3,94.7,4.81,,0.823,3.6
571927.0,Steven Matz,TBR,L,rcv_tier,High,8,4.0,5.06,22.2,8.1,1.12,68.9,38.7,73.1,55.6,57.5,54.7,55.9,104.4,3.88,,0.823,4.73
571927.0,Steven Matz,TBR,L,rcv_tier,Low,3,5.0,6.0,12.7,9.5,3.0,84.3,44.5,41.6,45.5,43.9,43.5,36.0,90.8,7.57,,0.823,6.6
571927.0,Steven Matz,TBR,L,obr_tier,High,1,5.0,3.6,35.0,10.0,0.0,88.0,43.6,79.6,82.6,71.8,74.9,85.6,104.6,1.5,,0.823,3.6
571927.0,Steven Matz,TBR,L,obr_tier,Low,5,5.4,4.0,15.9,9.3,1.67,87.8,40.4,53.9,40.1,45.0,40.3,35.2,96.6,5.36,,0.823,4.68
571927.0,Steven Matz,TBR,L,obr_tier,Mid,5,3.0,8.4,19.7,7.0,2.4,55.4,39.4,72.2,59.6,59.0,58.3,58.8,103.9,5.7,,0.823,6.12
571927.0,Steven Matz,TBR,L,hand,R,11,4.27,5.36,19.2,8.6,1.72,73.1,40.3,64.6,52.9,53.8,51.7,50.5,100.7,5.06,,0.823,5.24
571927.0,Steven Matz,TBR,L,location,away,5,5.27,5.13,16.7,6.5,1.37,81.8,41.3,61.5,48.3,51.2,50.1,49.2,101.0,4.51,,0.823,5.76
571927.0,Steven Matz,TBR,L,location,home,6,3.44,5.66,22.2,11.1,2.18,65.8,39.4,67.1,56.6,56.0,53.0,51.6,100.4,5.76,,0.823,4.8
571945.0,Miles Mikolas,WSN,R,osi_tier,High,2,4.67,14.46,16.0,8.0,4.82,92.0,65.4,70.8,92.2,78.0,92.0,61.8,112.2,9.64,,0.814,15.3
571945.0,Miles Mikolas,WSN,R,osi_tier,Low,7,4.62,7.79,10.7,6.7,1.95,79.6,43.1,41.4,43.7,42.8,39.8,37.0,91.4,5.85,,0.814,7.71
571945.0,Miles Mikolas,WSN,R,osi_tier,Mid,2,5.67,4.76,13.0,2.2,3.18,84.0,47.7,66.2,45.4,53.3,46.4,56.2,106.6,6.89,,0.814,5.4
571945.0,Miles Mikolas,WSN,R,abq_tier,High,1,4.33,22.85,16.0,4.0,8.31,87.0,71.9,80.5,100.7,86.4,98.0,64.0,116.8,13.95,,0.814,19.8
571945.0,Miles Mikolas,WSN,R,abq_tier,Low,7,4.81,7.22,12.0,6.0,1.6,81.1,39.6,45.7,43.4,43.3,39.3,37.3,94.5,5.15,,0.814,7.2
571945.0,Miles Mikolas,WSN,R,abq_tier,Mid,3,5.0,6.6,11.4,7.1,3.6,84.7,59.5,54.4,58.8,57.5,60.8,56.7,99.7,8.23,,0.814,8.4
571945.0,Miles Mikolas,WSN,R,rcv_tier,High,2,4.83,12.1,15.9,2.3,4.66,80.5,57.5,75.2,73.0,69.8,72.6,53.4,112.7,8.69,,0.814,11.7
571945.0,Miles Mikolas,WSN,R,rcv_tier,Low,6,4.39,7.18,10.7,6.6,1.71,76.3,43.9,37.0,43.5,41.3,39.7,37.5,89.1,5.49,,0.814,7.2
571945.0,Miles Mikolas,WSN,R,rcv_tier,Mid,3,5.67,7.94,12.7,7.6,3.18,96.7,49.9,64.0,58.0,58.1,57.3,54.4,105.8,7.57,,0.814,9.6
571945.0,Miles Mikolas,WSN,R,obr_tier,High,2,4.67,14.46,16.0,8.0,4.82,92.0,65.4,70.8,92.2,78.0,92.0,61.8,112.2,9.64,,0.814,15.3
571945.0,Miles Mikolas,WSN,R,obr_tier,Low,8,4.58,6.87,11.5,6.7,2.21,78.5,43.9,50.6,43.1,45.9,41.0,43.0,95.8,6.15,,0.814,6.75
571945.0,Miles Mikolas,WSN,R,obr_tier,Mid,1,7.0,7.71,10.0,0.0,2.57,97.0,46.1,17.9,51.9,38.5,43.3,28.1,86.8,5.96,,0.814,10.8
571945.0,Miles Mikolas,WSN,R,hand,R,11,4.82,8.32,12.2,6.1,2.72,82.6,48.0,51.3,52.8,51.1,50.5,45.0,97.9,6.74,,0.814,8.67
571945.0,Miles Mikolas,WSN,R,location,away,6,5.06,7.12,11.5,5.8,2.08,88.5,44.4,42.3,49.4,45.7,45.5,45.9,94.3,5.84,,0.814,8.1
571945.0,Miles Mikolas,WSN,R,location,home,5,4.53,9.93,13.2,6.6,3.57,75.6,52.4,62.0,57.0,57.6,56.5,44.0,102.3,7.95,,0.814,9.36
572143.0,Burch Smith,DET,R,osi_tier,Mid,1,0.33,54.0,0.0,0.0,27.0,11.0,61.0,53.3,48.8,53.4,49.2,63.3,95.7,42.1,,0.809,9.0
572143.0,Burch Smith,DET,R,abq_tier,Mid,1,0.33,54.0,0.0,0.0,27.0,11.0,61.0,53.3,48.8,53.4,49.2,63.3,95.7,42.1,,0.809,9.0
572143.0,Burch Smith,DET,R,rcv_tier,Mid,1,0.33,54.0,0.0,0.0,27.0,11.0,61.0,53.3,48.8,53.4,49.2,63.3,95.7,42.1,,0.809,9.0
572143.0,Burch Smith,DET,R,obr_tier,Low,1,0.33,54.0,0.0,0.0,27.0,11.0,61.0,53.3,48.8,53.4,49.2,63.3,95.7,42.1,,0.809,9.0
572143.0,Burch Smith,DET,R,hand,R,1,0.33,54.0,0.0,0.0,27.0,11.0,61.0,53.3,48.8,53.4,49.2,63.3,95.7,42.1,,0.809,9.0
572143.0,Burch Smith,DET,R,location,away,1,0.33,54.0,0.0,0.0,27.0,11.0,61.0,53.3,48.8,53.4,49.2,63.3,95.7,42.1,,0.809,9.0
579328.0,Yusei Kikuchi,LAA,L,osi_tier,High,2,4.33,9.35,17.8,17.8,2.08,86.5,50.0,67.9,80.6,68.6,80.5,72.5,106.1,7.02,,0.798,10.8
579328.0,Yusei Kikuchi,LAA,L,osi_tier,Low,3,5.44,4.96,18.1,4.2,2.76,89.0,38.8,48.4,32.9,39.8,28.0,32.0,99.6,6.04,,0.798,4.8
579328.0,Yusei Kikuchi,LAA,L,osi_tier,Mid,4,4.5,4.5,29.3,6.7,0.0,77.0,50.4,65.9,52.7,56.7,50.3,64.3,100.5,1.49,,0.798,4.5
579328.0,Yusei Kikuchi,LAA,L,abq_tier,Low,6,4.61,4.23,20.5,7.4,2.28,78.3,40.3,60.5,48.2,50.5,44.2,51.0,100.9,5.56,,0.798,4.8
579328.0,Yusei Kikuchi,LAA,L,abq_tier,Mid,3,5.11,8.22,25.7,10.0,0.0,92.7,58.7,60.6,60.5,60.1,60.3,64.2,102.6,2.12,,0.798,8.4
579328.0,Yusei Kikuchi,LAA,L,rcv_tier,High,2,2.67,6.75,14.3,17.9,3.37,58.5,38.5,78.1,64.4,62.8,67.1,78.5,104.4,9.29,,0.798,7.2
579328.0,Yusei Kikuchi,LAA,L,rcv_tier,Low,2,6.0,5.25,20.0,4.0,3.0,90.5,39.9,40.2,28.0,35.3,21.7,30.9,96.8,6.27,,0.798,5.4
579328.0,Yusei Kikuchi,LAA,L,rcv_tier,Mid,5,5.13,5.61,25.4,7.9,0.35,90.0,52.2,61.6,57.2,57.5,53.7,55.9,102.2,2.4,,0.798,5.76
579328.0,Yusei Kikuchi,LAA,L,obr_tier,High,2,4.33,9.35,17.8,17.8,2.08,86.5,50.0,67.9,80.6,68.6,80.5,72.5,106.1,7.02,,0.798,10.8
579328.0,Yusei Kikuchi,LAA,L,obr_tier,Low,5,5.27,6.15,22.4,5.2,1.71,90.8,46.7,53.2,39.3,46.0,35.7,45.8,99.8,4.28,,0.798,6.12
579328.0,Yusei Kikuchi,LAA,L,obr_tier,Mid,2,4.0,0.0,29.0,6.5,0.0,60.5,42.1,71.4,56.6,58.1,53.2,62.2,100.9,1.6,,0.798,0.9
579328.0,Yusei Kikuchi,LAA,L,hand,R,9,4.78,5.65,22.4,8.3,1.47,83.1,46.4,60.5,52.3,53.7,49.5,55.4,101.5,4.33,,0.798,6.0
579328.0,Yusei Kikuchi,LAA,L,location,away,6,4.17,7.56,17.4,10.7,1.8,78.8,45.9,63.4,55.1,55.7,56.0,56.1,103.3,5.58,,0.798,7.5
579328.0,Yusei Kikuchi,LAA,L,location,home,3,6.0,3.0,31.0,4.2,1.0,91.7,47.5,54.7,46.8,49.8,36.7,53.9,97.7,2.6,,0.798,3.0
592332.0,Kevin Gausman,TOR,R,osi_tier,High,5,4.8,7.12,24.3,10.8,1.5,89.4,58.1,71.7,81.0,72.0,84.3,69.4,109.5,4.52,,0.707,7.2
592332.0,Kevin Gausman,TOR,R,osi_tier,Low,10,5.97,3.62,24.0,6.1,1.06,94.1,45.3,40.2,40.9,41.8,36.7,32.6,92.5,3.4,,0.707,3.6
592332.0,Kevin Gausman,TOR,R,osi_tier,Mid,13,5.51,4.4,23.4,5.4,1.13,94.1,52.2,64.3,49.8,55.5,50.4,48.3,105.2,3.45,,0.707,5.12
592332.0,Kevin Gausman,TOR,R,abq_tier,High,5,4.87,6.29,16.2,6.8,0.74,93.4,74.7,58.9,61.1,63.8,62.7,42.7,111.6,3.59,,0.707,8.28
592332.0,Kevin Gausman,TOR,R,abq_tier,Low,16,5.73,3.73,27.2,6.7,1.28,95.0,40.1,57.4,48.7,49.6,44.9,44.6,99.8,3.54,,0.707,3.82
592332.0,Kevin Gausman,TOR,R,abq_tier,Mid,7,5.62,5.26,21.3,6.1,1.14,89.1,58.1,54.8,53.8,55.2,58.8,53.4,97.8,3.74,,0.707,5.14
592332.0,Kevin Gausman,TOR,R,rcv_tier,High,11,5.55,3.98,27.2,6.8,1.18,92.4,43.1,74.3,57.1,59.6,59.7,55.0,106.4,3.41,,0.707,4.09
592332.0,Kevin Gausman,TOR,R,rcv_tier,Low,9,6.04,3.31,23.2,4.5,1.16,94.3,47.4,36.5,43.3,41.9,38.1,33.4,91.4,3.45,,0.707,3.4
592332.0,Kevin Gausman,TOR,R,rcv_tier,Mid,8,5.0,6.98,19.9,8.6,1.12,93.2,65.1,56.3,55.4,58.2,55.4,49.4,105.8,4.08,,0.707,7.88
592332.0,Kevin Gausman,TOR,R,obr_tier,High,5,4.8,7.12,24.3,10.8,1.5,89.4,58.1,71.7,81.0,72.0,84.3,69.4,109.5,4.52,,0.707,7.2
592332.0,Kevin Gausman,TOR,R,obr_tier,Low,16,5.77,4.29,22.7,5.7,1.27,93.6,52.5,49.7,42.2,47.4,40.8,35.8,98.7,3.76,,0.707,4.73
592332.0,Kevin Gausman,TOR,R,obr_tier,Mid,7,5.57,3.46,26.1,5.6,0.69,95.1,41.7,63.3,54.5,54.4,52.7,54.3,101.9,2.64,,0.707,3.86
592332.0,Kevin Gausman,TOR,R,hand,R,28,5.55,4.52,23.8,6.6,1.16,93.2,50.8,57.0,52.2,53.5,51.6,46.4,101.4,3.6,,0.707,4.95
592332.0,Kevin Gausman,TOR,R,location,away,13,5.59,4.95,22.5,8.1,0.87,93.1,54.1,56.1,52.2,54.0,55.0,49.0,100.7,3.49,,0.707,4.85
592332.0,Kevin Gausman,TOR,R,location,home,15,5.51,4.14,24.9,5.2,1.42,93.4,47.9,57.9,52.1,53.1,48.5,44.2,102.0,3.69,,0.707,5.04
592662.0,Robbie Ray,SFG,L,osi_tier,High,6,5.11,4.4,18.2,8.3,1.76,91.8,57.2,74.8,79.0,72.1,84.8,68.4,109.3,5.15,,0.689,3.3
592662.0,Robbie Ray,SFG,L,osi_tier,Low,10,5.33,3.88,19.7,14.2,1.35,93.0,38.8,35.8,38.9,37.8,25.1,30.1,93.1,5.18,,0.689,5.4
592662.0,Robbie Ray,SFG,L,osi_tier,Mid,10,5.87,2.15,20.5,11.5,0.92,94.5,49.6,67.5,50.4,56.2,48.9,48.1,106.3,4.17,,0.689,2.52
592662.0,Robbie Ray,SFG,L,abq_tier,High,4,5.25,3.86,17.9,9.5,2.57,93.5,73.5,60.0,65.5,65.6,66.7,47.1,111.9,6.53,,0.689,4.05
592662.0,Robbie Ray,SFG,L,abq_tier,Low,17,5.45,2.53,22.2,13.9,0.97,93.5,38.4,53.1,46.8,46.9,36.8,41.6,99.2,4.39,,0.689,3.07
592662.0,Robbie Ray,SFG,L,abq_tier,Mid,5,5.8,5.28,13.4,7.1,1.24,92.4,55.8,67.9,61.8,62.5,71.3,59.3,103.1,4.65,,0.689,6.12
592662.0,Robbie Ray,SFG,L,rcv_tier,High,9,5.56,3.78,19.5,11.0,1.44,94.8,45.4,80.0,63.6,64.8,66.7,60.7,108.2,4.92,,0.689,3.2
592662.0,Robbie Ray,SFG,L,rcv_tier,Low,9,5.37,3.54,21.2,13.5,1.3,93.1,38.9,32.3,38.3,36.4,23.4,29.6,91.7,4.9,,0.689,5.2
592662.0,Robbie Ray,SFG,L,rcv_tier,Mid,8,5.54,2.44,18.2,11.0,1.02,91.9,58.5,58.8,56.2,57.7,54.6,47.4,106.3,4.43,,0.689,2.92
592662.0,Robbie Ray,SFG,L,obr_tier,High,6,5.11,4.4,18.2,8.3,1.76,91.8,57.2,74.8,79.0,72.1,84.8,68.4,109.3,5.15,,0.689,3.3
592662.0,Robbie Ray,SFG,L,obr_tier,Low,14,5.83,2.98,18.8,12.2,1.21,94.4,45.8,42.6,40.9,42.7,31.2,31.8,96.9,4.81,,0.689,4.37
592662.0,Robbie Ray,SFG,L,obr_tier,Mid,6,5.06,2.97,23.7,14.5,0.89,92.2,40.5,72.7,53.5,56.9,50.4,56.2,106.2,4.22,,0.689,3.0
592662.0,Robbie Ray,SFG,L,hand,R,26,5.49,3.28,19.7,11.9,1.26,93.3,47.2,57.0,52.6,52.8,48.0,45.8,101.9,4.76,,0.689,3.81
592662.0,Robbie Ray,SFG,L,location,away,12,5.28,3.98,20.4,10.4,1.71,92.1,53.0,49.1,54.7,52.3,50.0,39.7,100.7,5.15,,0.689,5.55
592662.0,Robbie Ray,SFG,L,location,home,14,5.67,2.72,19.1,13.1,0.91,94.4,42.2,63.8,50.7,53.2,46.3,51.1,103.0,4.45,,0.689,2.31
592791.0,Jameson Taillon,CHC,R,osi_tier,High,1,5.0,7.2,19.0,14.3,1.8,85.0,68.3,76.5,95.7,82.1,98.0,64.0,116.8,5.9,,0.864,7.2
592791.0,Jameson Taillon,CHC,R,osi_tier,Low,8,4.42,3.06,19.4,11.6,1.27,80.1,34.3,47.4,34.3,38.9,33.5,30.3,96.6,4.77,,0.864,2.48
592791.0,Jameson Taillon,CHC,R,osi_tier,Mid,8,5.46,7.63,22.0,5.9,4.12,86.0,42.6,70.0,49.7,55.0,50.3,48.5,107.3,7.93,,0.864,8.55
592791.0,Jameson Taillon,CHC,R,abq_tier,High,2,5.5,5.73,17.4,6.5,2.45,84.0,72.7,64.6,69.1,68.4,72.4,44.5,113.5,6.01,,0.864,7.2
592791.0,Jameson Taillon,CHC,R,abq_tier,Low,15,4.87,5.67,21.2,9.2,2.84,83.1,35.8,59.1,41.9,46.4,41.6,40.3,101.4,6.55,,0.864,5.4
592791.0,Jameson Taillon,CHC,R,rcv_tier,High,8,4.58,8.84,22.6,9.1,4.17,78.8,39.0,74.6,51.5,56.5,53.8,49.9,108.7,8.34,,0.864,8.1
592791.0,Jameson Taillon,CHC,R,rcv_tier,Low,5,5.13,1.4,18.1,12.4,1.05,87.2,35.6,36.5,34.4,35.4,32.6,29.8,92.1,4.66,,0.864,1.08
592791.0,Jameson Taillon,CHC,R,rcv_tier,Mid,4,5.42,5.4,20.4,4.3,2.49,87.0,48.3,59.1,45.8,51.1,43.7,36.5,104.6,5.5,,0.864,6.3
592791.0,Jameson Taillon,CHC,R,obr_tier,High,1,5.0,7.2,19.0,14.3,1.8,85.0,68.3,76.5,95.7,82.1,98.0,64.0,116.8,5.9,,0.864,7.2
592791.0,Jameson Taillon,CHC,R,obr_tier,Low,9,4.85,3.5,19.5,8.4,1.65,84.7,38.7,53.2,35.0,42.3,35.4,29.3,99.8,4.89,,0.864,3.4
592791.0,Jameson Taillon,CHC,R,obr_tier,Mid,7,5.05,8.15,22.5,8.6,4.33,81.0,38.0,65.9,51.0,53.0,50.3,52.4,104.9,8.53,,0.864,8.23
592791.0,Jameson Taillon,CHC,R,hand,R,17,4.94,5.68,20.7,8.8,2.79,83.2,40.2,59.8,45.1,49.0,45.2,40.8,102.9,6.48,,0.864,5.61
592791.0,Jameson Taillon,CHC,R,location,away,8,5.17,7.19,17.5,7.3,3.48,83.4,46.1,67.8,52.2,56.1,51.4,47.4,108.1,7.58,,0.864,7.65
592791.0,Jameson Taillon,CHC,R,location,home,9,4.74,4.22,23.8,10.3,2.11,83.0,34.9,52.7,38.9,42.7,39.7,35.0,98.2,5.42,,0.864,3.8
592836.0,Taijuan Walker,PHI,R,osi_tier,High,1,4.67,11.57,6.9,10.3,0.0,99.0,47.1,81.2,61.5,64.8,87.1,63.3,108.3,4.17,,1.074,12.6
592836.0,Taijuan Walker,PHI,R,osi_tier,Low,2,5.0,5.4,23.8,9.5,3.6,86.0,48.7,24.3,42.2,37.6,27.3,27.6,90.8,7.5,,1.074,5.4
592836.0,Taijuan Walker,PHI,R,osi_tier,Mid,1,4.0,15.75,17.4,13.0,4.5,89.0,49.0,58.6,42.5,49.8,45.5,69.8,104.6,9.85,,1.074,12.6
592836.0,Taijuan Walker,PHI,R,abq_tier,Low,1,5.0,7.2,17.4,8.7,5.4,87.0,37.7,13.5,42.4,31.1,3.7,14.4,94.7,10.5,,1.074,7.2
592836.0,Taijuan Walker,PHI,R,abq_tier,Mid,3,4.56,9.88,16.9,11.3,1.98,91.0,51.9,58.3,48.7,52.9,61.2,58.0,99.9,5.95,,1.074,9.6
592836.0,Taijuan Walker,PHI,R,rcv_tier,High,1,4.67,11.57,6.9,10.3,0.0,99.0,47.1,81.2,61.5,64.8,87.1,63.3,108.3,4.17,,1.074,12.6
592836.0,Taijuan Walker,PHI,R,rcv_tier,Low,2,5.0,5.4,23.8,9.5,3.6,86.0,48.7,24.3,42.2,37.6,27.3,27.6,90.8,7.5,,1.074,5.4
592836.0,Taijuan Walker,PHI,R,rcv_tier,Mid,1,4.0,15.75,17.4,13.0,4.5,89.0,49.0,58.6,42.5,49.8,45.5,69.8,104.6,9.85,,1.074,12.6
592836.0,Taijuan Walker,PHI,R,obr_tier,High,1,4.67,11.57,6.9,10.3,0.0,99.0,47.1,81.2,61.5,64.8,87.1,63.3,108.3,4.17,,1.074,12.6
592836.0,Taijuan Walker,PHI,R,obr_tier,Low,3,4.67,8.36,21.5,10.8,3.86,87.0,48.8,35.7,42.3,41.6,33.4,41.7,95.4,8.17,,1.074,7.8
592836.0,Taijuan Walker,PHI,R,hand,R,4,4.67,9.16,17.0,10.6,2.89,90.0,48.4,47.1,47.1,47.4,46.8,47.1,98.6,7.17,,1.074,9.0
592836.0,Taijuan Walker,PHI,R,location,away,1,5.0,7.2,17.4,8.7,5.4,87.0,37.7,13.5,42.4,31.1,3.7,14.4,94.7,10.5,,1.074,7.2
592836.0,Taijuan Walker,PHI,R,location,home,3,4.56,9.88,16.9,11.3,1.98,91.0,51.9,58.3,48.7,52.9,61.2,58.0,99.9,5.95,,1.074,9.6
593958.0,Eduardo Rodriguez,ARI,L,osi_tier,High,9,6.0,2.5,21.3,7.7,1.0,95.6,64.6,73.8,85.4,76.1,89.2,65.7,112.5,3.75,,0.689,2.0
593958.0,Eduardo Rodriguez,ARI,L,osi_tier,Low,11,5.85,2.1,17.0,8.9,0.56,93.1,34.8,44.3,37.1,39.0,29.2,30.2,93.5,3.61,,0.689,2.78
593958.0,Eduardo Rodriguez,ARI,L,osi_tier,Mid,7,6.24,3.09,15.5,6.6,0.82,98.6,41.5,72.0,52.7,56.7,49.7,61.4,106.1,3.83,,0.689,4.11
593958.0,Eduardo Rodriguez,ARI,L,abq_tier,High,6,5.78,2.34,20.3,7.0,0.78,94.3,69.8,70.7,91.4,78.7,90.5,67.5,114.7,3.42,,0.689,1.8
