hand,xwoba,pitches,csw_rate,avg_pfx_x,avg_pfx_z,full_name,pitch_pct,player_id,team_abbr,zone_rate,chase_rate,pitch_name,pitch_type,whiff_rate,batting_avg,avg_spin_rate,avg_launch_speed,avg_release_speed,in_zone_swing_rate
L,0.19,272,35.29,-1.24,0.31,,18.5,669357,STL,38.97,37.95,Changeup,CH,49.32,0.06,1730.39,78.45,87.31,80.19
R,0.13,204,31.86,-0.12,1.35,,38.49,695336,STL,53.43,38.95,4-Seam Fastball,FF,33.05,0.1,2326.76,79.62,94.08,74.31
L,0.33,168,27.98,0.02,0.62,,16.82,687363,STL,58.93,15.94,Sinker,SI,14.08,0.34,2158.16,80.6,93.95,60.61
L,0.45,159,31.45,0.05,0.16,,10.82,669357,STL,39.62,48.96,Slider,SL,34.07,0.32,2482.68,80.47,86.04,69.84
L,0.28,145,28.97,-0.48,0.6,,9.86,669357,STL,51.03,28.17,Sinker,SI,20.97,0.21,2206.22,83.72,93.84,56.76
L,0.32,132,40.91,0.14,0.71,,8.98,669357,STL,59.85,32.08,Cutter,FC,33.85,0.34,2457.61,88.68,90.57,60.76
L,0.28,123,26.02,0.04,0.11,,12.31,687363,STL,61.79,23.4,Slider,SL,21.92,0.12,2448.64,72.54,85.65,81.58
L,0.18,95,28.42,-1.22,0.3,,9.51,687363,STL,29.47,23.88,Changeup,CH,51.52,0.05,1723.65,74.33,86.65,60.71
R,0.3,94,24.47,-0.45,1.26,,27.01,602104,STL,61.7,16.67,4-Seam Fastball,FF,14.89,0.12,2319.27,86.93,94.71,70.69
L,0.1,93,36.56,0.51,0.02,,6.33,669357,STL,39.78,44.64,Sweeper,ST,50,0.04,2512.14,76.29,82.81,62.16
L,0.16,89,46.07,0.34,-0.09,,8.91,687363,STL,49.44,46.67,Sweeper,ST,45.83,0.07,2577.49,72.61,83.16,61.36
R,0.36,89,21.35,-0.36,0.68,,16.79,695336,STL,39.33,29.63,Sinker,SI,5.71,0.13,2213.78,85.25,93.67,54.29
R,0.17,79,25.32,-0.53,0.59,,22.7,602104,STL,49.37,27.5,Sinker,SI,23.08,0.18,2216.41,83.32,94.46,71.79
L,0.31,76,31.58,0.13,0.58,,7.61,687363,STL,67.11,20,Cutter,FC,19.05,0.29,2397.57,77.08,88.81,72.55
L,0.16,68,33.82,0.39,-0.72,,4.63,669357,STL,39.71,31.71,Curveball,CU,39.29,0,2460.07,72.67,80.43,55.56
R,0.29,59,23.73,0.41,0.11,,11.13,695336,STL,59.32,25,Slider,SL,15.62,0.09,2414.39,80.8,86.28,74.29
L,0.44,58,37.93,0.39,-0.83,,5.81,687363,STL,44.83,28.12,Curveball,CU,28.57,0.2,2507.9,83.88,80.83,46.15
L,0.1,54,27.78,-0.87,0.22,,3.67,669357,STL,40.74,18.75,Split-Finger,FS,41.67,0,1405.22,78.72,86.78,81.82
R,0.31,53,28.3,0.4,0.07,,15.23,602104,STL,52.83,16,Slider,SL,26.92,0.12,2531.25,85.27,86.69,78.57
R,0.31,52,26.92,1.11,-0.15,,9.81,695336,STL,36.54,57.58,Sweeper,ST,33.33,0.23,2653.19,72.57,83.18,89.47
R,0.2,43,30.23,0.38,0.29,,19.03,695491,STL,27.91,48.39,Changeup,CH,48.15,0.15,1789.58,84.49,87.53,100
R,0.32,42,19.05,0.81,0.14,,12.07,602104,STL,35.71,25.93,Sweeper,ST,30,0.13,2556.74,87.64,82.74,86.67
R,0.62,42,16.67,-0.68,0.56,,18.58,695491,STL,69.05,15.38,Sinker,SI,12,0.18,2315.1,88.99,94.75,79.31
R,0.27,41,51.22,0.47,-0.05,,18.14,695491,STL,53.66,47.37,Sweeper,ST,36.36,0,2744.8,75.94,83.21,59.09
L,0.23,39,15.38,-0.8,0.15,,3.9,687363,STL,41.03,8.7,Split-Finger,FS,16.67,0,1329.92,54.1,86.89,62.5
R,0.37,38,31.58,0.3,1.19,,16.81,695491,STL,44.74,52.38,4-Seam Fastball,FF,26.09,0.31,2279.68,86.28,96.17,70.59
R,0.16,36,30.56,-0.17,0.22,,6.79,695336,STL,33.33,29.17,Changeup,CH,52.94,0.17,1918.11,89.32,84.73,83.33
R,0.3,36,25,-0.27,-0.83,,6.79,695336,STL,41.67,28.57,Curveball,CU,26.32,0.4,2506.5,90.85,79.22,86.67
R,0.41,36,22.22,0.28,0.11,,15.93,695491,STL,44.44,25,Slider,SL,21.05,0.22,2402.69,93.23,85.96,87.5
R,0.19,35,42.86,0.25,0.55,,6.6,695336,STL,42.86,40,Cutter,FC,61.9,0,2453.69,91.08,90.01,86.67
R,0.12,34,38.24,0.84,0.12,,9.77,602104,STL,47.06,27.78,Changeup,CH,55.56,0.1,1966.62,87.28,85.44,81.25
L,0.44,27,18.52,0.85,-0.77,,1.84,669357,STL,29.63,26.32,Knuckle Curve,KC,20,0.67,2550.63,92.05,81.4,62.5
R,0.3,24,45.83,0.06,0.37,,6.9,602104,STL,66.67,37.5,Cutter,FC,11.11,0,2433.5,78,88.48,37.5
R,1,20,20,-0.55,-0.95,,5.75,602104,STL,50,20,Curveball,CU,0,0.67,2533.85,71.92,78.55,60
R,0,14,57.14,-0.07,-0.86,,6.19,695491,STL,42.86,25,Curveball,CU,100,0,2726.71,0,78.97,0
R,0,12,33.33,0.26,0.59,,5.31,695491,STL,50,33.33,Cutter,FC,0,0,2573.83,75.85,89.77,66.67
L,0.17,11,18.18,0.56,-0.53,,1.1,687363,STL,36.36,0,Knuckle Curve,KC,0,0,2536.18,83.65,83.91,100
R,0.63,11,9.09,0.96,0.51,,2.08,695336,STL,36.36,42.86,Split-Finger,FS,14.29,0.4,1033.73,94,84.05,100
L,0,9,0,0,0,,0.61,669357,STL,0,0,Unknown,UNK,0,0,0,0,0,0
L,0.06,9,0,-0.21,-0.22,,0.9,687363,STL,22.22,14.29,Slurve,SV,0,0,2230.56,91.5,83.77,100
R,0.78,8,12.5,0.76,-1.13,,1.51,695336,STL,25,50,Knuckle Curve,KC,20,0,2290,67.47,80.6,100
L,0,3,66.67,-0.72,0.08,,0.2,669357,STL,0,100,Forkball,FO,66.67,0,857,0,84.37,0
L,0,2,0,-1.14,-0.44,,0.14,669357,STL,0,0,Slurve,SV,0,0,2634,0,85.35,0
R,0,1,0,0.02,0.02,,0.29,602104,STL,0,0,Forkball,FO,0,0,543,0,82.7,0
R,0.01,1,0,-0.32,0.62,,0.29,602104,STL,0,100,Split-Finger,FS,0,0,756,69.8,89.2,0
R,0.38,60,21.67,0.13,1.31,Carson Williams,28.57,700246,TBR,40,33.33,4-Seam Fastball,FF,18.18,0.17,2290.72,84.87,94.47,87.5
R,0.22,50,32,-0.6,0.52,Carson Williams,23.81,700246,TBR,64,44.44,Sinker,SI,17.86,0.23,2218.24,76.63,92.95,62.5
R,0.27,31,29.03,1.11,-0.21,Carson Williams,14.76,700246,TBR,19.35,36,Sweeper,ST,53.85,0.14,2566.32,81.68,83.65,66.67
R,0.13,29,44.83,-0.4,0.21,Carson Williams,13.81,700246,TBR,48.28,53.33,Slider,SL,57.14,0,2380.59,70.91,81.09,92.86
R,0.09,23,39.13,0.76,0.12,Carson Williams,10.95,700246,TBR,43.48,46.15,Changeup,CH,56.25,0,1649.26,86.61,83.82,100
R,0.04,11,9.09,0.03,0.77,Carson Williams,5.24,700246,TBR,54.55,20,Cutter,FC,0,0,2301.73,70.23,90.46,83.33
R,0,4,25,-0.07,-0.84,Carson Williams,1.9,700246,TBR,50,0,Curveball,CU,0,0,2682,102.5,82.22,50
R,0,2,50,-1.01,-0.2,Carson Williams,0.95,700246,TBR,50,0,Slurve,SV,0,0,2271,0,81.85,0
R,0.27,1029,22.06,-0.37,1.37,Cedric Mullins,39.14,656775,TBR,45.58,30.18,4-Seam Fastball,FF,21.66,0.19,2336.8,80.84,94.54,77.19
R,0.29,408,26.96,-0.37,0.59,Cedric Mullins,15.52,656775,TBR,57.11,24.57,Sinker,SI,12.56,0.27,2167.64,80.17,93.6,66.95
R,0.2,272,24.26,0.02,0.11,Cedric Mullins,10.35,656775,TBR,49.26,40.58,Slider,SL,25.15,0.12,2454.81,79.09,85.69,79.85
R,0.24,200,27.5,0.1,0.57,Cedric Mullins,7.61,656775,TBR,48.5,23.3,Cutter,FC,25.56,0.24,2392.86,80.62,88.84,68.04
R,0.31,197,18.27,-1.05,0.43,Cedric Mullins,7.49,656775,TBR,36.55,31.2,Changeup,CH,16.67,0.19,1814.2,78.28,86.8,70.83
R,0.24,171,38.6,0.59,-0.94,Cedric Mullins,6.5,656775,TBR,42.11,32.32,Curveball,CU,37.88,0.19,2629.36,84.87,81.1,47.22
R,0.12,169,17.16,0.03,0.07,Cedric Mullins,6.43,656775,TBR,47.93,25,Sweeper,ST,15,0.21,2614.87,79.93,81.61,71.6
R,0.32,78,23.08,-1.04,0.2,Cedric Mullins,2.97,656775,TBR,37.18,44.9,Split-Finger,FS,19.51,0.24,1487.87,85.88,87.06,65.52
R,0.47,59,10.17,0.43,-0.92,Cedric Mullins,2.24,656775,TBR,44.07,15.15,Knuckle Curve,KC,7.41,0.44,2522.59,85.47,84.09,84.62
R,0,16,50,0,0,Cedric Mullins,0.61,656775,TBR,0,43.75,Unknown,UNK,57.14,0,0,69.9,0,0
R,0.77,10,10,-0.07,1.66,Cedric Mullins,0.38,656775,TBR,10,100,Eephus,EP,0,1,1025.2,79.69,40.4,0
R,0,8,0,-0.25,0.36,Cedric Mullins,0.3,656775,TBR,0,0,Knuckleball,KN,0,0,260.75,0,65.97,0
R,0.05,8,37.5,-0.34,-0.87,Cedric Mullins,0.3,656775,TBR,75,0,Slurve,SV,60,0,2359.88,81.2,80.85,83.33
R,0,2,0,0.36,-0.17,Cedric Mullins,0.08,656775,TBR,0,0,Other,FA,0,0,1421,0,49.8,0
R,0,2,0,-0.21,1.07,Cedric Mullins,0.08,656775,TBR,0,0,Pitch Out,PO,0,0,2358,0,88.1,0
R,0.26,1022,23.78,-0.37,1.36,Chandler Simpson,39.66,802415,TBR,56.95,34.09,4-Seam Fastball,FF,4.18,0.31,2318.22,79.6,94.49,64.6
R,0.26,410,23.9,0.12,0.62,Chandler Simpson,15.91,802415,TBR,58.05,36.05,Sinker,SI,3.76,0.36,2181.7,76.99,93.46,63.45
R,0.31,249,24.1,-0.06,0.18,Chandler Simpson,9.66,802415,TBR,42.57,31.47,Slider,SL,16.52,0.32,2407.82,69.65,85.14,66.04
R,0.26,247,17.81,-1.06,0.42,Chandler Simpson,9.58,802415,TBR,41.3,26.9,Changeup,CH,19.3,0.19,1742.86,71.86,86.12,73.53
R,0.26,182,21.43,0.1,0.65,Chandler Simpson,7.06,802415,TBR,43.96,29.41,Cutter,FC,12.2,0.24,2366.71,81.43,89.22,65
R,0.28,159,32.7,0.43,-0.87,Chandler Simpson,6.17,802415,TBR,46.54,16.47,Curveball,CU,23.4,0.35,2584.81,78.24,80.44,44.59
R,0.21,152,28.29,-0.36,0.18,Chandler Simpson,5.9,802415,TBR,44.08,29.41,Sweeper,ST,19.7,0.26,2512.99,73.84,81.12,61.19
R,0.3,88,14.77,-1.1,0.26,Chandler Simpson,3.41,802415,TBR,37.5,29.09,Split-Finger,FS,7.69,0.23,1456.25,67.28,86.64,69.7
R,0.24,53,32.08,0.55,-0.89,Chandler Simpson,2.06,802415,TBR,43.4,23.33,Knuckle Curve,KC,7.69,0.25,2475.58,76.6,83.08,26.09
R,0.36,10,40,0,0,Chandler Simpson,0.39,802415,TBR,0,30,Unknown,UNK,0,0.33,0,97.8,0,0
R,0.13,4,25,-1.38,-0.22,Chandler Simpson,0.16,802415,TBR,100,0,Slurve,SV,0,0,2570.25,71.57,82.08,75
R,0.22,1,0,0.27,1.39,Chandler Simpson,0.04,802415,TBR,0,100,Eephus,EP,0,0,1201,89.4,45.3,0
R,0.36,1411,23.46,-0.27,1.36,Jonathan Aranda,41.48,666018,TBR,50.89,23.67,4-Seam Fastball,FF,19.94,0.24,2324.73,84.55,94.68,73.54
R,0.35,456,26.1,-0.01,0.59,Jonathan Aranda,13.4,666018,TBR,52.63,20.83,Sinker,SI,10.42,0.35,2173.31,85.88,93.59,61.25
R,0.32,375,30.13,0.02,0.11,Jonathan Aranda,11.02,666018,TBR,44.53,29.33,Slider,SL,19.58,0.24,2426.79,82.03,85.11,49.1
R,0.31,303,20.46,-0.99,0.39,Jonathan Aranda,8.91,666018,TBR,37.62,40.21,Changeup,CH,12.33,0.25,1759.28,81.38,86.38,61.4
R,0.35,287,25.09,0,0.66,Jonathan Aranda,8.44,666018,TBR,53.31,35.07,Cutter,FC,21.95,0.36,2392.67,85.78,89.27,76.47
R,0.41,194,25.77,0.65,-0.89,Jonathan Aranda,5.7,666018,TBR,39.18,27.97,Curveball,CU,28.21,0.32,2617.57,82.46,80.26,59.21
R,0.5,167,32.34,0.09,0.15,Jonathan Aranda,4.91,666018,TBR,43.11,32.63,Sweeper,ST,21.54,0.33,2573.69,86.29,82.53,47.22
R,0.27,116,18.1,-0.99,0.2,Jonathan Aranda,3.41,666018,TBR,36.21,50,Split-Finger,FS,15.71,0.24,1322.43,76.97,86.55,78.57
R,0.25,51,54.9,0.5,-1.04,Jonathan Aranda,1.5,666018,TBR,54.9,13.04,Knuckle Curve,KC,41.67,0.25,2507.61,89.58,83.25,32.14
R,0.44,26,26.92,-1.02,0.81,Jonathan Aranda,0.76,666018,TBR,0,30.77,Unknown,UNK,62.5,0.5,2566,91.93,97.3,0
R,0.7,7,0,-1.03,-0.23,Jonathan Aranda,0.21,666018,TBR,28.57,60,Slurve,SV,0,0,2365,71.82,82.14,100
R,0.24,5,60,-0.24,1.69,Jonathan Aranda,0.15,666018,TBR,60,50,Eephus,EP,0,0.5,1258.8,64.3,47.18,33.33
R,0,4,50,-0.46,-0.52,Jonathan Aranda,0.12,666018,TBR,50,100,Knuckleball,KN,0,0,404,63.4,82,0
R,0.26,466,24.46,0.03,1.38,Jonny DeLuca,31.17,676356,TBR,55.15,32.54,4-Seam Fastball,FF,19.39,0.23,2320.58,79.71,94.57,75.88
R,0.25,266,34.21,0.1,0.18,Jonny DeLuca,17.79,676356,TBR,38.35,36.59,Slider,SL,34.71,0.18,2376.26,80.86,85.8,59.8
R,0.27,223,20.63,-0.36,0.7,Jonny DeLuca,14.92,676356,TBR,57.85,25.53,Sinker,SI,10.83,0.28,2194.5,81.15,94.12,74.42
R,0.43,159,26.42,0.05,0.58,Jonny DeLuca,10.64,676356,TBR,56.6,26.09,Cutter,FC,16.67,0.47,2337.01,83.9,88.63,73.33
R,0.2,154,21.43,0.93,0.4,Jonny DeLuca,10.3,676356,TBR,31.82,54.29,Changeup,CH,26.6,0.28,1632.23,73.96,84.32,75.51
R,0.29,98,30.61,0.75,0.2,Jonny DeLuca,6.56,676356,TBR,38.78,45,Sweeper,ST,26.92,0.27,2627.83,76.45,82.9,65.79
R,0.14,73,35.62,-0.13,-0.83,Jonny DeLuca,4.88,676356,TBR,53.42,38.24,Curveball,CU,27.78,0.27,2514.07,75.23,81.11,58.97
R,0.32,24,33.33,0.36,-0.78,Jonny DeLuca,1.61,676356,TBR,37.5,33.33,Knuckle Curve,KC,33.33,0.17,2586.12,88.77,84.71,44.44
R,0.42,23,30.43,-0.73,0.52,Jonny DeLuca,1.54,676356,TBR,47.83,83.33,Split-Finger,FS,29.41,0.43,1145.22,95.2,85.69,63.64
R,0.08,6,33.33,-0.17,1.88,Jonny DeLuca,0.4,676356,TBR,0,33.33,Eephus,EP,0,0,951.67,74.5,38.47,0
R,0,3,33.33,0.2,-0.25,Jonny DeLuca,0.2,676356,TBR,33.33,0,Slurve,SV,0,0,2240,0,82.9,0
R,0.41,725,30.34,-0.21,1.36,Junior Caminero,20.91,691406,TBR,50.21,33.52,4-Seam Fastball,FF,18.15,0.31,2322.27,87.42,94.89,59.07
R,0.41,685,27.15,-0.72,0.65,Junior Caminero,19.75,691406,TBR,51.97,23.1,Sinker,SI,9.68,0.37,2195.84,90.88,94.58,57.02
R,0.34,582,26.12,0.2,0.2,Junior Caminero,16.78,691406,TBR,42.1,27,Slider,SL,23.48,0.24,2442.57,84.47,86.87,63.67
R,0.32,360,24.17,0.34,0.4,Junior Caminero,10.38,691406,TBR,36.94,32.16,Changeup,CH,26.95,0.24,1760.79,84.15,85.15,70.68
R,0.31,342,24.27,0.96,0.14,Junior Caminero,9.86,691406,TBR,30.41,33.19,Sweeper,ST,34.62,0.24,2618.26,83.28,83.68,74.04
R,0.36,281,23.13,0.08,0.66,Junior Caminero,8.1,691406,TBR,46.62,23.33,Cutter,FC,12.5,0.32,2358.49,84.83,89.61,64.89
R,0.28,179,30.73,0.06,-0.97,Junior Caminero,5.16,691406,TBR,37.99,39.64,Curveball,CU,31.33,0.13,2587.07,82.19,80.86,57.35
R,0.41,134,17.91,-0.89,0.28,Junior Caminero,3.86,691406,TBR,22.39,25.96,Split-Finger,FS,36.54,0.32,1307.87,85.49,85.71,83.33
R,0.29,77,25.97,0.5,-0.83,Junior Caminero,2.22,691406,TBR,31.17,35.85,Knuckle Curve,KC,34.38,0.33,2519.09,80.83,84.43,54.17
R,0.36,68,8.82,0,0,Junior Caminero,1.96,691406,TBR,0,7.35,Unknown,UNK,40,0.25,0,80.5,0,0
R,0.25,22,45.45,-0.02,1.71,Junior Caminero,0.63,691406,TBR,18.18,27.78,Eephus,EP,0,0.2,1180.09,77.24,46,50
R,0,4,0,1.46,-0.02,Junior Caminero,0.12,691406,TBR,0,0,Slow Curve,CS,0,0,2419.5,0,70.8,0
R,0.34,3,0,0.07,0.1,Junior Caminero,0.09,691406,TBR,0,33.33,Other,FA,0,0,1697,97,60.53,0
R,0.44,3,0,-0.06,-0.44,Junior Caminero,0.09,691406,TBR,66.67,0,Slurve,SV,0,0,2499.67,81.25,80.77,100
R,0,2,0,-0.21,0.19,Junior Caminero,0.06,691406,TBR,0,0,Knuckleball,KN,0,0,248,0,78.5,0
R,0,1,0,-0.46,1.53,Junior Caminero,0.03,691406,TBR,0,0,Pitch Out,PO,0,0,2281,0,94.9,0
R,0.34,762,20.21,-0.5,1.33,Liam Hicks,27.62,689414,TBR,51.57,26.83,4-Seam Fastball,FF,4.34,0.26,2320.19,81.21,94.73,62.85
R,0.3,472,27.75,-0.14,0.58,Liam Hicks,17.11,689414,TBR,59.53,19.37,Sinker,SI,2.78,0.3,2208.13,79.87,93.54,50.89
R,0.3,328,19.51,-1.24,0.34,Liam Hicks,11.89,689414,TBR,36.28,34.45,Changeup,CH,14.29,0.34,1794.24,78.66,86.71,68.91
R,0.27,296,30.41,0.01,0.14,Liam Hicks,10.73,689414,TBR,45.27,34.57,Slider,SL,22.06,0.21,2425.54,83.24,86.41,59.7
R,0.38,238,33.19,0.71,-0.82,Liam Hicks,8.63,689414,TBR,46.64,14.96,Curveball,CU,11.48,0.38,2591.22,85.55,79.14,37.84
R,0.38,237,21.1,0.07,0.74,Liam Hicks,8.59,689414,TBR,50.21,25.42,Cutter,FC,5.45,0.44,2438.48,78.97,89.97,67.23
R,0.24,210,26.19,-0.02,0.09,Liam Hicks,7.61,689414,TBR,43.81,18.64,Sweeper,ST,9.23,0.15,2624.63,74.51,82.35,46.74
R,0.23,136,18.38,-0.97,0.31,Liam Hicks,4.93,689414,TBR,25,34.31,Split-Finger,FS,27.59,0.17,1341.06,83.48,86.96,67.65
R,0.33,51,31.37,0.59,-0.78,Liam Hicks,1.85,689414,TBR,21.57,30,Knuckle Curve,KC,61.54,0,2488.22,90.4,83.67,9.09
R,0.7,18,0,0,0,Liam Hicks,0.65,689414,TBR,0,0,Unknown,UNK,0,0,0,0,0,0
R,0.03,5,20,-0.01,1.25,Liam Hicks,0.18,689414,TBR,40,33.33,Eephus,EP,0,0,1128.8,81.93,46.18,100
R,0.61,4,25,-0.11,-0.63,Liam Hicks,0.14,689414,TBR,25,33.33,Slurve,SV,0,1,2653,70.7,80.32,0
R,0,2,0,0.06,-0.28,Liam Hicks,0.07,689414,TBR,0,0,Knuckleball,KN,0,0,287,0,81.8,0
R,0.27,402,24.38,0.05,1.39,Nick Fortes,27.09,663743,TBR,55.97,44.07,4-Seam Fastball,FF,9.13,0.31,2345.52,79.58,94.83,67.56
R,0.32,315,19.68,-0.2,0.6,Nick Fortes,21.23,663743,TBR,47.62,43.03,Sinker,SI,4.14,0.22,2229.35,78.05,94.34,65.33
R,0.25,226,25.66,-0.02,0.19,Nick Fortes,15.23,663743,TBR,47.79,37.29,Slider,SL,30.37,0.15,2415.26,86.64,85.63,84.26
R,0.26,149,23.49,0.05,0.65,Nick Fortes,10.04,663743,TBR,55.7,30.3,Cutter,FC,12,0.26,2404.7,80.7,88.84,66.27
R,0.23,145,29.66,1.07,0.35,Nick Fortes,9.77,663743,TBR,33.1,43.3,Changeup,CH,37.33,0.35,1693.7,84.1,83.97,68.75
R,0.17,110,20,0.52,0.15,Nick Fortes,7.41,663743,TBR,38.18,19.12,Sweeper,ST,7.69,0.05,2587.54,79.91,83.13,61.9
R,0.42,101,24.75,-0.22,-0.86,Nick Fortes,6.81,663743,TBR,43.56,19.3,Curveball,CU,18.92,0.47,2442,83.56,80.32,59.09
R,0.47,26,19.23,-0.74,0.38,Nick Fortes,1.75,663743,TBR,38.46,25,Split-Finger,FS,30.77,0.33,1413.46,81.75,85.77,90
R,0.61,6,0,0,0,Nick Fortes,0.4,663743,TBR,0,33.33,Unknown,UNK,0,1,0,83.7,0,0
R,0,2,0,-0.78,-0.34,Nick Fortes,0.13,663743,TBR,50,0,Slurve,SV,0,0,2136.5,72.5,81.85,100
R,0.4,1,0,0.04,1.29,Nick Fortes,0.07,663743,TBR,0,100,Eephus,EP,0,1,1136,99.4,43.5,0
R,0,1,100,0.52,-0.96,Nick Fortes,0.07,663743,TBR,100,0,Knuckle Curve,KC,0,0,2535,0,81.5,0
R,0.35,641,24.02,-0.52,1.33,Richie Palacios,32.02,680700,TBR,43.21,30.49,4-Seam Fastball,FF,14.79,0.24,2339.4,81.78,94.82,62.45
R,0.27,316,25,-0.43,0.57,Richie Palacios,15.78,680700,TBR,50.63,19.87,Sinker,SI,3.33,0.19,2177.35,80.38,93.31,55.62
R,0.38,265,24.15,-1.12,0.4,Richie Palacios,13.24,680700,TBR,36.6,29.76,Changeup,CH,33.87,0.34,1776.55,80.63,87.05,76.29
R,0.32,204,27.45,0.22,0.09,Richie Palacios,10.19,680700,TBR,49.02,41.35,Slider,SL,26.96,0.2,2423.43,79.92,86.39,72
R,0.25,163,26.38,0.72,-0.91,Richie Palacios,8.14,680700,TBR,39.88,27.55,Curveball,CU,21.88,0.06,2626.1,79.27,81,56.92
R,0.34,120,20.83,0.13,0.66,Richie Palacios,5.99,680700,TBR,43.33,42.65,Cutter,FC,16.42,0.39,2410.93,80.43,89.59,73.08
R,0.14,114,26.32,0.61,0.2,Richie Palacios,5.69,680700,TBR,45.61,25.81,Sweeper,ST,16.33,0.13,2587.05,76.18,82.5,63.46
R,0.2,81,19.75,-0.9,0.16,Richie Palacios,4.05,680700,TBR,28.4,44.83,Split-Finger,FS,29.17,0.14,1303.98,71.98,86.29,95.65
R,0.16,75,41.33,0.36,-0.93,Richie Palacios,3.75,680700,TBR,44,52.38,Knuckle Curve,KC,30.3,0.06,2498.71,85.96,83.29,33.33
R,0.27,7,14.29,0.47,-0.7,Richie Palacios,0.35,680700,TBR,71.43,100,Slurve,SV,0,0,2712.86,70.7,81.54,80
R,0,7,85.71,0,0,Richie Palacios,0.35,680700,TBR,0,71.43,Unknown,UNK,80,0,0,70.3,0,0
R,0.93,4,50,0.27,2.1,Richie Palacios,0.2,680700,TBR,25,0,Eephus,EP,0,1,1363.75,79.7,48.28,100
R,0.02,4,50,-0.42,-0.43,Richie Palacios,0.2,680700,TBR,100,0,Knuckleball,KN,0,0,367.5,81,81.6,50
R,0.28,1,0,-1.41,0.47,Richie Palacios,0.05,680700,TBR,0,100,Other,FA,0,1,1930,89.2,71.4,0
R,0.31,585,23.08,0.24,1.35,Ryan Vilade,42.79,668723,TBR,54.87,20.08,4-Seam Fastball,FF,20,0.22,2285.42,79.44,94.65,78.5
R,0.27,222,20.27,-0.19,0.77,Ryan Vilade,16.24,668723,TBR,53.15,25.96,Sinker,SI,7.21,0.18,2174.92,82.95,94.84,71.19
R,0.37,140,31.43,-0.03,0.16,Ryan Vilade,10.24,668723,TBR,40.71,36.14,Slider,SL,38.24,0.1,2418.51,81.24,85.82,66.67
R,0.48,117,16.24,1.01,0.4,Ryan Vilade,8.56,668723,TBR,38.46,27.78,Changeup,CH,11.54,0.53,1638.98,84.61,84.18,71.11
R,0.51,96,28.12,-0.05,0.57,Ryan Vilade,7.02,668723,TBR,58.33,37.5,Cutter,FC,17.31,0.48,2276.39,80.36,88.2,66.07
R,0.1,82,35.37,0.09,0.1,Ryan Vilade,6,668723,TBR,41.46,37.5,Sweeper,ST,39.47,0.11,2578.54,74.57,83.4,58.82
R,0.32,71,25.35,-0.13,-0.81,Ryan Vilade,5.19,668723,TBR,38.03,31.82,Curveball,CU,28.12,0.26,2552.42,75.34,80.57,66.67
R,0.15,25,12,0.42,-0.81,Ryan Vilade,1.83,668723,TBR,36,6.25,Knuckle Curve,KC,0,0.12,2401.52,89.6,82.73,88.89
R,0.01,10,40,-0.15,1.63,Ryan Vilade,0.73,668723,TBR,60,50,Eephus,EP,33.33,0,1578,80.95,65.26,66.67
R,0,9,0,0,0,Ryan Vilade,0.66,668723,TBR,0,22.22,Unknown,UNK,0,0,0,0,0,0
R,0.23,6,33.33,-0.86,0.14,Ryan Vilade,0.44,668723,TBR,33.33,50,Split-Finger,FS,50,0.5,735.67,103.9,83.1,100
R,0.81,2,0,-0.46,-0.23,Ryan Vilade,0.15,668723,TBR,100,0,Knuckleball,KN,0,1,347,90.3,82.5,100
R,0,2,50,-0.62,0,Ryan Vilade,0.15,668723,TBR,50,0,Slurve,SV,0,0,2187.5,0,83.15,0
R,0.29,907,25.14,-0.15,1.35,Taylor Walls,38.79,670764,TBR,51.82,26.77,4-Seam Fastball,FF,17.76,0.23,2319.64,81.17,94.36,66.17
R,0.32,301,26.25,-0.31,0.63,Taylor Walls,12.87,670764,TBR,57.48,24.22,Sinker,SI,12.84,0.3,2156.16,83.5,93.37,67.63
R,0.16,261,24.52,-0.2,0.38,Taylor Walls,11.16,670764,TBR,35.63,35.71,Changeup,CH,31.82,0.16,1806.58,72.83,86.06,77.42
R,0.18,223,34.98,0.13,0.06,Taylor Walls,9.54,670764,TBR,45.74,28.93,Slider,SL,25.64,0.1,2415.64,69.27,85.59,42.16
R,0.26,202,21.29,0.13,0.7,Taylor Walls,8.64,670764,TBR,50.5,21,Cutter,FC,15.79,0.33,2382.3,81.09,89.19,72.55
R,0.2,177,31.07,0.39,-0.88,Taylor Walls,7.57,670764,TBR,41.24,17.31,Curveball,CU,27.78,0.04,2549.8,70.3,80.02,49.32
R,0.18,95,34.74,0.39,0.1,Taylor Walls,4.06,670764,TBR,50.53,8.51,Sweeper,ST,13.04,0.08,2609.58,65.77,82.8,39.58
R,0.14,89,32.58,-0.97,0.18,Taylor Walls,3.81,670764,TBR,28.09,23.44,Split-Finger,FS,68.97,0.13,1360.04,65.38,86.91,56
R,0.16,59,27.12,0.44,-0.84,Taylor Walls,2.52,670764,TBR,50.85,10.34,Knuckle Curve,KC,10.53,0.33,2439.88,79.56,84.06,53.33
R,0.01,14,14.29,0,0,Taylor Walls,0.6,670764,TBR,0,42.86,Unknown,UNK,16.67,0,0,91,0,0
R,0.86,4,25,0.05,1.42,Taylor Walls,0.17,670764,TBR,0,50,Eephus,EP,0,1,1106,89.8,42.78,0
R,0,4,0,-0.62,-0.48,Taylor Walls,0.17,670764,TBR,0,50,Knuckleball,KN,0,0,383.5,61.9,83.45,0
