hand,xwoba,pitches,csw_rate,avg_pfx_x,avg_pfx_z,full_name,pitch_pct,player_id,team_abbr,zone_rate,chase_rate,pitch_name,pitch_type,whiff_rate,avg_spin_rate,avg_launch_speed,avg_release_speed,in_zone_swing_rate
R,0.17,108,31.48,0.03,-0.16,"Gilbert, Logan",28.72,669302,SEA,51.85,46.15,Slider,SL,28.12,2095.78,75.96,87.34,71.43
R,0.11,62,25.81,-0.52,-0.07,"Gilbert, Logan",16.49,669302,SEA,25.81,47.83,Split-Finger,FS,41.18,774.23,78.18,83.36,75
R,0,18,11.11,1.11,-0.16,"Gilbert, Logan",4.79,669302,SEA,0,22.22,Curveball,CU,50,2290,94.9,83.72,0
R,0,16,50,-1.32,0.14,"Gilbert, Logan",4.26,669302,SEA,25,33.33,Changeup,CH,50,1429.38,74.6,86.04,0
R,0.02,10,40,0.12,0.67,"Gilbert, Logan",2.66,669302,SEA,40,33.33,Cutter,FC,50,2245.4,90.5,91.68,50
R,0,4,50,-1.06,0.34,"Gilbert, Logan",1.06,669302,SEA,50,0,Sinker,SI,100,2007.5,0,92.15,100
R,0.24,174,22.99,-1.01,0.65,"Hancock, Emerson",45.55,676106,SEA,55.17,46.15,4-Seam Fastball,FF,16.07,2335.82,83.26,95.74,79.17
R,0.42,76,26.32,-1.49,0,"Hancock, Emerson",19.9,676106,SEA,57.89,43.75,Sinker,SI,14.29,2358.29,88.59,94.76,63.64
R,0.18,46,30.43,1.15,-0.55,"Hancock, Emerson",12.04,676106,SEA,21.74,33.33,Curveball,CU,44.44,2593.78,90.57,76.33,60
R,0.4,38,31.58,0.16,0.42,"Hancock, Emerson",9.95,676106,SEA,52.63,33.33,Cutter,FC,33.33,2334.68,77.2,87.41,60
R,0.07,32,18.75,1.27,0.18,"Hancock, Emerson",8.38,676106,SEA,12.5,35.71,Sweeper,ST,33.33,2624.25,83.1,76.84,50
R,0.02,8,25,-1.36,-0.06,"Hancock, Emerson",2.09,676106,SEA,50,0,Changeup,CH,0,1672.75,82.2,86.75,50
R,0,8,0,0,0,"Hancock, Emerson",2.09,676106,SEA,0,0,Unknown,UNK,0,0,0,0,0
R,0.22,40,35,0.29,-0.26,"Hoppe, Alex",57.14,695380,SEA,35,38.46,Slider,SL,54.55,2341.05,88.28,89.3,85.71
R,0.26,20,30,-0.33,1.18,"Hoppe, Alex",28.57,695380,SEA,50,40,4-Seam Fastball,FF,20,2207.3,79.8,99.15,60
R,0,10,40,-1.25,0.78,"Hoppe, Alex",14.29,695380,SEA,40,66.67,Sinker,SI,33.33,2102.4,101.5,98.6,50
R,0.23,108,33.33,-0.8,1.12,"Kirby, George",36.73,669923,SEA,59.26,31.82,4-Seam Fastball,FF,32.26,2246.5,84.44,96.08,75
R,0.46,76,28.95,0.81,-0.14,"Kirby, George",25.85,669923,SEA,57.89,12.5,Sweeper,ST,20,2311.76,91.35,87.38,59.09
R,0.4,42,33.33,-1.35,0.77,"Kirby, George",14.29,669923,SEA,66.67,57.14,Sinker,SI,0,2256.43,89.1,96.47,50
R,0.05,30,13.33,-1.22,0.36,"Kirby, George",10.2,669923,SEA,46.67,12.5,Changeup,CH,25,1616.67,80.35,88.55,100
R,0.6,22,27.27,-0.07,0.74,"Kirby, George",7.48,669923,SEA,54.55,0,Cutter,FC,40,2232,98.15,93.08,83.33
R,0,12,66.67,0.64,-0.99,"Kirby, George",4.08,669923,SEA,33.33,50,Knuckle Curve,KC,100,2253.33,0,84.33,0
R,0.48,2,0,-0.76,0.38,"Kirby, George",0.68,669923,SEA,100,0,Split-Finger,FS,0,936,86,85.8,100
R,0,2,0,0,0,"Kirby, George",0.68,669923,SEA,0,0,Unknown,UNK,0,0,0,0,0
R,0.3,129,20.93,-0.36,1.54,"Miller, Bryce",47.96,682243,SEA,55.04,31.03,4-Seam Fastball,FF,10.14,2423.28,85.71,95.39,71.83
R,0.35,48,8.33,-0.87,0.5,"Miller, Bryce",17.84,682243,SEA,45.83,26.92,Split-Finger,FS,13.79,1099.04,86.8,84.07,100
R,0.26,32,31.25,0.34,0.8,"Miller, Bryce",11.9,682243,SEA,43.75,55.56,Cutter,FC,30,2533.88,83.3,90.73,71.43
R,0.35,25,24,0.38,0.22,"Miller, Bryce",9.29,682243,SEA,32,17.65,Slider,SL,44.44,2393.72,91.72,87.22,75
R,0.47,21,42.86,-1.2,1.17,"Miller, Bryce",7.81,682243,SEA,66.67,85.71,Sinker,SI,0,2343.62,90.5,95.32,35.71
R,0.7,10,10,1.34,-0.63,"Miller, Bryce",3.72,682243,SEA,20,50,Sweeper,ST,16.67,2350.2,89.58,83.52,100
R,0,4,0,-0.16,-0.68,"Miller, Bryce",1.49,682243,SEA,50,0,Knuckle Curve,KC,0,2212.5,81.1,82.5,100
R,0.11,62,25.81,-0.69,1.13,"Muñoz, Andrés",54.87,662253,SEA,51.61,46.67,4-Seam Fastball,FF,8.57,2303.92,80.37,100.79,65.62
R,0.21,47,42.55,0.49,-0.11,"Muñoz, Andrés",41.59,662253,SEA,19.15,63.16,Slider,SL,55.17,2409.36,62.75,88.44,55.56
R,0,4,0,-1.1,-0.02,"Muñoz, Andrés",3.54,662253,SEA,0,0,Changeup,CH,0,1428,0,93.05,0
R,0.26,80,40,-0.49,1.29,"Rucker, Michael",41.24,621074,SEA,58.75,36.36,4-Seam Fastball,FF,39.02,2282.55,90.69,96.39,61.7
R,0.15,50,42,1.27,-0.91,"Rucker, Michael",25.77,621074,SEA,48,26.92,Curveball,CU,40,2764.6,75.8,82.16,54.17
R,0.34,49,20.41,0.29,0.25,"Rucker, Michael",25.26,621074,SEA,48.98,36,Cutter,FC,16,2541.12,82.94,90.48,66.67
R,0.3,12,50,-1.32,0.74,"Rucker, Michael",6.19,621074,SEA,100,0,Sinker,SI,0,2268.25,83.03,95.94,50
R,0.17,2,0,-1.18,-0.16,"Rucker, Michael",1.03,621074,SEA,100,0,Changeup,CH,0,1796,57.4,91.1,100
R,0,1,0,0.32,-0.48,"Rucker, Michael",0.52,621074,SEA,100,0,Slider,SL,0,2670,82.5,85.8,100
R,0.14,41,34.15,0.7,1.15,"Speier, Gabe",41.41,642100,SEA,60.98,12.5,4-Seam Fastball,FF,31.58,2175.93,83.77,95.49,68
R,0.13,33,30.3,1.34,0.41,"Speier, Gabe",33.33,642100,SEA,60.61,30.77,Sinker,SI,12.5,2099.09,79.71,95.08,60
R,0,23,47.83,-0.41,-0.26,"Speier, Gabe",23.23,642100,SEA,26.09,47.06,Slider,SL,58.33,2241.7,79.38,84.37,66.67
R,0,2,0,-1.12,-0.04,"Speier, Gabe",2.02,642100,SEA,0,0,Sweeper,ST,0,1941,0,80.8,0
R,0.36,80,36.25,-1.11,0.83,"Wilcox, Cole",37.56,677961,SEA,51.25,20.51,4-Seam Fastball,FF,17.24,2034.89,84.7,96.62,51.22
R,0.27,77,35.06,0.83,-0.39,"Wilcox, Cole",36.15,677961,SEA,44.16,44.19,Sweeper,ST,38.46,2153.71,82.29,86.21,58.82
R,0.19,40,17.5,-1.32,-0.09,"Wilcox, Cole",18.78,677961,SEA,30,28.57,Changeup,CH,27.78,1467.78,81.76,87.92,83.33
R,0.46,16,25,-1.45,0.49,"Wilcox, Cole",7.51,677961,SEA,62.5,33.33,Sinker,SI,0,2021.75,98.67,96.79,40
R,0.38,117,19.66,-0.85,1.22,"Woo, Bryan",40.62,693433,SEA,57.26,26,4-Seam Fastball,FF,19.12,2234.68,86.32,96.11,82.09
R,0.3,58,31.03,0.15,0.21,"Woo, Bryan",20.14,693433,SEA,22.41,42.22,Slider,SL,46.15,2175.62,79.35,87.44,53.85
R,0.33,50,22,-1.37,0.5,"Woo, Bryan",17.36,693433,SEA,52,45.83,Sinker,SI,10.71,2272.58,85.96,96.25,65.38
R,0.17,24,16.67,-1.23,0.14,"Woo, Bryan",8.33,693433,SEA,37.5,20,Changeup,CH,27.27,1907.58,81.47,89.3,88.89
R,0.04,24,8.33,0.56,-0.49,"Woo, Bryan",8.33,693433,SEA,29.17,29.41,Curveball,CU,9.09,2290.04,76.42,82.28,85.71
R,0.26,15,13.33,0.88,0.18,"Woo, Bryan",5.21,693433,SEA,66.67,20,Sweeper,ST,10,2443.47,81.12,84.83,90
R,0.53,28,21.43,-0.72,1.31,"Beck, Tristan",48.28,663941,SFG,50,0,4-Seam Fastball,FF,0,2150.29,87.35,95.36,57.14
R,0.19,24,25,1.35,-0.01,"Beck, Tristan",41.38,663941,SFG,66.67,0,Sweeper,ST,0,2732.42,81.52,83.43,75
R,0,4,50,0.5,0.26,"Beck, Tristan",6.9,663941,SFG,50,0,Slider,SL,100,2487.5,0,88.2,100
R,0,2,0,0.91,-1.18,"Beck, Tristan",3.45,663941,SFG,0,0,Curveball,CU,0,2479,0,80.9,0
R,0.44,64,28.12,-1.28,0.71,"Brubaker, JT",33.68,664141,SFG,43.75,27.78,Sinker,SI,7.69,2206.28,83.68,92.91,57.14
R,0.25,42,33.33,0.04,0.2,"Brubaker, JT",22.11,664141,SFG,33.33,35.71,Slider,SL,37.5,2524.38,79.88,86.58,42.86
R,0.18,40,25,-1.24,0.44,"Brubaker, JT",21.05,664141,SFG,35,46.15,Changeup,CH,20,2029.9,77.99,88.22,57.14
R,0,30,40,1.01,-0.42,"Brubaker, JT",15.79,664141,SFG,53.33,28.57,Curveball,CU,33.33,2669.53,77.03,81.38,50
R,0.46,14,14.29,-0.71,1.23,"Brubaker, JT",7.37,664141,SFG,42.86,25,4-Seam Fastball,FF,0,2146.71,88.03,92.51,66.67
R,0.34,76,30.26,-1.43,0.34,"Foley, Jason",58.91,671345,SFG,61.84,3.45,Sinker,SI,7.41,2151.09,87.77,95.65,55.32
R,0.49,29,20.69,0.37,0.08,"Foley, Jason",22.48,671345,SFG,41.38,35.29,Slider,SL,25,2286.83,79.32,85.73,83.33
R,0.29,17,0,-0.56,-0.14,"Foley, Jason",13.18,671345,SFG,41.18,50,Split-Finger,FS,0,1033.76,79.48,88.91,100
R,0,7,42.86,-0.88,1.12,"Foley, Jason",5.43,671345,SFG,0,42.86,4-Seam Fastball,FF,100,2135.71,0,96.63,0
R,0.23,58,25.86,0.65,1.28,"Hentges, Sam",40,656529,SFG,41.38,5.88,4-Seam Fastball,FF,27.78,2219.33,80.57,94.17,66.67
R,0.4,34,38.24,-0.56,-0.85,"Hentges, Sam",23.45,656529,SFG,55.88,0,Curveball,CU,25,2308.24,89.57,80.51,42.11
R,0.31,32,25,1.04,0.99,"Hentges, Sam",22.07,656529,SFG,37.5,30,Sinker,SI,0,2051.94,81.12,93.98,50
R,0.37,19,36.84,-0.32,0.4,"Hentges, Sam",13.1,656529,SFG,42.11,18.18,Slider,SL,42.86,2189.89,89.25,88.71,62.5
R,0.7,2,0,0,0,"Hentges, Sam",1.38,656529,SFG,0,0,Unknown,UNK,0,0,0,0,0
R,0.37,126,20.63,-1.37,0.63,"Houser, Adrian",61.17,605288,SFG,49.21,34.38,Sinker,SI,16.67,2205.65,83.69,95.02,80.65
R,0.24,56,10.71,-0.82,1.18,"Houser, Adrian",27.18,605288,SFG,42.86,18.75,4-Seam Fastball,FF,0,2290.79,86.15,95.72,75
R,1.41,14,0,-1.05,0.37,"Houser, Adrian",6.8,605288,SFG,42.86,0,Changeup,CH,0,1616.71,89.27,85.54,100
R,0,10,20,0.05,0.42,"Houser, Adrian",4.85,605288,SFG,60,0,Slider,SL,0,2463.2,0,88.82,66.67
R,0.3,62,27.42,-0.09,1.26,"Kilian, Caleb",51.67,668873,SFG,58.06,46.15,4-Seam Fastball,FF,19.44,2368.69,75.7,96.64,66.67
R,0.15,29,17.24,0.92,-1.22,"Kilian, Caleb",24.17,668873,SFG,31.03,25,Knuckle Curve,KC,25,2710.45,84.51,80.96,77.78
R,0.1,16,37.5,0.38,0.06,"Kilian, Caleb",13.33,668873,SFG,75,50,Slider,SL,20,2517.12,86.18,88.65,66.67
R,0.1,13,38.46,-1.03,1.04,"Kilian, Caleb",10.83,668873,SFG,53.85,33.33,Sinker,SI,20,2342.69,76.85,96.08,42.86
R,0.36,168,25,-0.89,1.44,"Mahle, Tyler",46.93,641816,SFG,47.62,22.73,4-Seam Fastball,FF,6.45,2319.69,84.54,93.66,52.5
R,0.28,100,24,0.21,0.64,"Mahle, Tyler",27.93,641816,SFG,50,28,Cutter,FC,20,2489.76,83.94,87.8,72
R,0.25,84,26.19,-1.1,0.48,"Mahle, Tyler",23.46,641816,SFG,40.48,44,Split-Finger,FS,25,1619.95,77.54,86.88,76.47
R,0.43,6,33.33,0.42,0.15,"Mahle, Tyler",1.68,641816,SFG,33.33,0,Slider,SL,0,2475,91.7,85.93,100
R,0.37,88,34.09,-1.33,0.05,"McDonald, Trevor",64.71,686790,SFG,61.36,11.76,Sinker,SI,7.14,2237.66,83.12,92.22,44.44
R,0.37,28,21.43,0.7,-0.34,"McDonald, Trevor",20.59,686790,SFG,21.43,36.36,Slider,SL,33.33,2678.93,95.45,84.72,66.67
R,0.46,18,11.11,-0.98,0.25,"McDonald, Trevor",13.24,686790,SFG,44.44,60,Changeup,CH,14.29,1602.56,88.42,83.69,100
R,0,2,0,0,0,"McDonald, Trevor",1.47,686790,SFG,0,0,Unknown,UNK,0,0,0,0,0
R,0.1,47,51.06,1.4,0.63,"Miller, Erik",45.19,669062,SFG,51.06,52.17,Sinker,SI,22.73,2330.32,68.4,96.97,41.67
R,0.16,45,42.22,-0.36,-0.09,"Miller, Erik",43.27,669062,SFG,22.22,37.14,Slider,SL,76.47,2550.22,73.15,85.67,40
R,0,8,0,0,0,"Miller, Erik",7.69,669062,SFG,0,0,Unknown,UNK,0,0,0,0,0
R,0,4,0,0.6,1.38,"Miller, Erik",3.85,669062,SFG,50,0,4-Seam Fastball,FF,0,2377,73.4,96.3,100
R,0.32,84,16.67,1.19,0.97,"Ray, Robbie",25.15,592662,SFG,45.24,26.09,Sinker,SI,5,2192.67,84.06,91.93,73.68
R,0.23,74,29.73,0.72,1.41,"Ray, Robbie",22.16,592662,SFG,62.16,42.86,4-Seam Fastball,FF,33.33,2306.57,77.58,92.55,78.26
R,0.46,64,28.12,0.92,0.8,"Ray, Robbie",19.16,592662,SFG,50,18.75,Changeup,CH,9.09,1697.09,90.49,85.88,50
R,0.36,56,28.57,-0.08,0.35,"Ray, Robbie",16.77,592662,SFG,46.43,33.33,Slider,SL,30.77,2174.39,87.33,84.83,61.54
R,0.14,54,25.93,-0.34,-0.65,"Ray, Robbie",16.17,592662,SFG,44.44,46.67,Knuckle Curve,KC,26.67,2159.93,83.09,79.32,66.67
R,0,2,0,0,0,"Ray, Robbie",0.6,592662,SFG,0,0,Unknown,UNK,0,0,0,0,0
R,0.71,118,27.12,-1.36,0.19,"Roupp, Landen",26.4,694738,SFG,47.46,14.52,Sinker,SI,0,2080.5,84.76,93.32,55.36
R,0.32,114,29.82,1.59,-0.68,"Roupp, Landen",25.5,694738,SFG,38.6,45.71,Curveball,CU,19.23,3074.45,71.39,76.51,45.45
R,0.2,109,10.09,-1.18,-0.19,"Roupp, Landen",24.38,694738,SFG,33.03,60.27,Changeup,CH,11.69,1778.21,78.38,86.92,91.67
R,0.25,61,21.31,0.28,0.55,"Roupp, Landen",13.65,694738,SFG,44.26,11.76,Cutter,FC,18.18,2318.41,65.59,89.27,66.67
R,0.15,45,17.78,-0.72,0.83,"Roupp, Landen",10.07,694738,SFG,26.67,42.42,4-Seam Fastball,FF,25,2133.96,82.34,92.58,83.33
R,0.11,58,34.48,-0.31,1.53,"Smith, Dylan",46.4,681916,SFG,41.38,32.35,4-Seam Fastball,FF,38.46,2442.76,79.14,95.65,62.5
R,0.18,36,36.11,0.75,0.52,"Smith, Dylan",28.8,681916,SFG,61.11,28.57,Sweeper,ST,35,2482.47,87.75,86.18,72.73
R,0,10,60,0.78,-0.96,"Smith, Dylan",8,681916,SFG,60,0,Curveball,CU,0,2494,88.9,81.08,33.33
R,0,9,0,0,0,"Smith, Dylan",7.2,681916,SFG,0,0,Unknown,UNK,0,0,0,0,0
R,0,8,25,-1.1,1.24,"Smith, Dylan",6.4,681916,SFG,50,0,Sinker,SI,0,2234.5,0,95.82,50
R,0.7,4,50,-0.5,0.11,"Smith, Dylan",3.2,681916,SFG,50,0,Split-Finger,FS,100,855.75,0,84.85,50
R,0.35,149,27.52,-0.83,-0.44,"Webb, Logan",30.41,657277,SFG,42.28,53.49,Changeup,CH,30.61,1496.54,78.65,85.61,82.54
R,0.31,145,32.41,-1.25,0.01,"Webb, Logan",29.59,657277,SFG,55.17,10.77,Sinker,SI,15.38,1935.74,84.75,92.02,56.25
R,0.34,80,33.75,1.14,0.15,"Webb, Logan",16.33,657277,SFG,50,22.5,Sweeper,ST,16.67,2601.93,85.62,84.27,37.5
R,0.24,66,22.73,-0.11,0.58,"Webb, Logan",13.47,657277,SFG,43.94,24.32,Cutter,FC,16.13,2301.89,77.76,89.77,75.86
R,0.19,50,12,-0.66,0.86,"Webb, Logan",10.2,657277,SFG,26,32.43,4-Seam Fastball,FF,17.39,2084.68,74.56,91.97,84.62
R,0.28,66,51.52,1.31,0.56,"Whisenhunt, Carson",42.31,687931,SFG,33.33,63.64,Changeup,CH,65.22,1899.18,74.88,83.17,81.82
R,0.77,42,23.81,0.82,1.39,"Whisenhunt, Carson",26.92,687931,SFG,42.86,16.67,4-Seam Fastball,FF,20,2220,92.58,92.32,33.33
R,0.25,36,33.33,-0.08,-0.06,"Whisenhunt, Carson",23.08,687931,SFG,44.44,50,Slider,SL,22.22,2486.89,84.72,83.69,50
R,0.01,12,33.33,1.08,0.71,"Whisenhunt, Carson",7.69,687931,SFG,16.67,20,Sinker,SI,0,2200.33,52.6,91.53,0
R,0.26,82,34.15,-1.08,0.13,"Winn, Keaton",47.67,676775,SFG,46.34,27.27,Split-Finger,FS,36.84,1577.57,79.18,88.69,68.42
R,0.53,41,9.76,-0.75,1.2,"Winn, Keaton",23.84,676775,SFG,31.71,7.14,4-Seam Fastball,FF,15.38,2342.1,80.08,95.39,84.62
R,0.39,35,25.71,-1.15,0.54,"Winn, Keaton",20.35,676775,SFG,65.71,33.33,Sinker,SI,0,2271.8,96.26,94.25,65.22
R,0.43,14,28.57,0.03,0.26,"Winn, Keaton",8.14,676775,SFG,42.86,50,Slider,SL,0,2207.14,56.17,87.91,33.33
R,0.2,73,31.51,-1.54,-0.16,"Bruihl, Justin",46.79,677865,STL,53.42,41.18,Sweeper,ST,23.08,2501.62,82.35,77.61,64.1
R,0.28,52,34.62,1.29,0.13,"Bruihl, Justin",33.33,677865,STL,63.46,42.11,Sinker,SI,11.11,2123.46,73.1,89.93,57.58
R,0.12,19,10.53,0.88,0,"Bruihl, Justin",12.18,677865,STL,26.32,0,Changeup,CH,0,1478.47,82.2,79.61,60
R,0,8,0,0,0,"Bruihl, Justin",5.13,677865,STL,0,0,Unknown,UNK,0,0,0,0,0
R,0,4,0,0.48,0.9,"Bruihl, Justin",2.56,677865,STL,50,0,4-Seam Fastball,FF,0,2279.5,79.4,91.8,100
R,0.12,98,18.37,1.3,-0.04,"Dobbins, Hunter",28.65,690928,STL,46.94,42.31,Sweeper,ST,25,2775.69,82.59,81.96,91.3
R,0.3,82,29.27,-0.04,0.99,"Dobbins, Hunter",23.98,690928,STL,51.22,35,4-Seam Fastball,FF,15,2390.24,83.31,94.46,61.9
R,0.36,62,22.58,-0.89,0.86,"Dobbins, Hunter",18.13,690928,STL,41.94,22.22,Sinker,SI,15.38,2269.06,92.59,93.98,69.23
R,0.17,42,42.86,0.52,0.13,"Dobbins, Hunter",12.28,690928,STL,57.14,11.11,Slider,SL,0,2683.57,88.71,87.3,50
R,0.02,30,20,-0.96,0.4,"Dobbins, Hunter",8.77,690928,STL,40,11.11,Split-Finger,FS,20,2265.07,90,87.39,66.67
R,0.1,28,28.57,0.46,-0.89,"Dobbins, Hunter",8.19,690928,STL,35.71,33.33,Curveball,CU,33.33,2540.71,76.82,78.81,60
R,0.41,73,30.14,-0.98,-0.36,"Gastelum, Luis",39.67,703725,STL,26.03,50,Changeup,CH,38.46,1495.7,77.04,81.38,63.16
R,0.29,68,36.76,-0.9,1.26,"Gastelum, Luis",36.96,703725,STL,67.65,40.91,4-Seam Fastball,FF,22.22,2564.65,84.6,94.31,58.7
R,0.38,32,6.25,1.03,-0.07,"Gastelum, Luis",17.39,703725,STL,21.88,8,Sweeper,ST,0,2448.91,86.42,84.9,71.43
R,0.51,11,18.18,-1.31,0.52,"Gastelum, Luis",5.98,703725,STL,45.45,0,Sinker,SI,0,2322.27,87.47,93.46,60
R,0.52,86,24.42,-0.62,1.22,"Graceffo, Gordon",36.13,700669,STL,33.72,21.05,4-Seam Fastball,FF,20.69,1949.84,82.09,94.84,58.62
R,0.27,78,37.18,0.11,-0.19,"Graceffo, Gordon",32.77,700669,STL,51.28,15.79,Slider,SL,30.77,2379.42,83.1,87.52,50
R,0.12,54,20.37,-1.01,0.38,"Graceffo, Gordon",22.69,700669,STL,42.59,25.81,Changeup,CH,25.93,1237.87,87.18,88.11,82.61
R,0.19,20,20,-1.13,0.91,"Graceffo, Gordon",8.4,700669,STL,40,25,Sinker,SI,0,1933.9,79.32,94.62,50
R,0.34,84,21.43,-0.42,1.14,"Leahy, Kyle",21.32,681517,STL,42.86,16.67,4-Seam Fastball,FF,11.76,2094.76,84.57,94.46,72.22
R,0.39,68,29.41,0.41,0.24,"Leahy, Kyle",17.26,681517,STL,52.94,43.75,Slider,SL,23.81,2295.41,87.21,88.7,77.78
R,0.13,64,34.38,-1.16,0.79,"Leahy, Kyle",16.24,681517,STL,65.62,0,Sinker,SI,16.67,2170.25,80.84,94.88,57.14
R,0.24,64,37.5,1.28,0.3,"Leahy, Kyle",16.24,681517,STL,50,43.75,Sweeper,ST,31.25,2569.66,84.51,84.81,56.25
R,0.39,62,29.03,0.61,-0.84,"Leahy, Kyle",15.74,681517,STL,41.94,27.78,Curveball,CU,25,2251.65,79.85,83.42,53.85
R,0.3,52,15.38,-0.97,0.08,"Leahy, Kyle",13.2,681517,STL,65.38,22.22,Changeup,CH,6.67,1406.35,83.39,88.57,76.47
R,0.13,104,44.23,-0.37,-0.06,"Liberatore, Matthew",31.9,669461,STL,46.15,42.86,Slider,SL,52,2680.79,90.73,85.91,54.17
R,0.31,90,15.56,0.53,1.34,"Liberatore, Matthew",27.61,669461,STL,62.22,11.76,4-Seam Fastball,FF,8,2088.36,82.88,94.16,82.14
R,0.6,44,22.73,-0.79,-1.47,"Liberatore, Matthew",13.5,669461,STL,40.91,23.08,Curveball,CU,33.33,3111.73,92.65,79.92,100
R,0.4,36,33.33,1.1,1.15,"Liberatore, Matthew",11.04,669461,STL,50,22.22,Sinker,SI,16.67,2175.39,82.6,94.23,44.44
R,0.33,34,23.53,1.11,0.78,"Liberatore, Matthew",10.43,669461,STL,52.94,37.5,Changeup,CH,11.11,1730.18,81.32,88.1,66.67
R,0.56,16,25,-0.1,0.9,"Liberatore, Matthew",4.91,669461,STL,50,25,Cutter,FC,0,2491.38,81.43,90.55,50
R,0,2,0,0,0,"Liberatore, Matthew",0.61,669461,STL,0,0,Unknown,UNK,0,0,0,0,0
R,0.34,103,34.95,-0.8,1.23,"May, Dustin",24.76,669160,STL,54.37,19.15,4-Seam Fastball,FF,20,2340.16,85.02,96.95,55.36
R,0.36,90,28.89,-1.39,0.47,"May, Dustin",21.63,669160,STL,47.78,27.66,Sinker,SI,17.5,2395.88,84.22,96.75,62.79
R,0.28,89,22.47,1.32,-0.35,"May, Dustin",21.39,669160,STL,47.19,23.4,Sweeper,ST,12.82,3159.45,85.41,86.19,66.67
R,0.4,78,20.51,0.15,0.74,"May, Dustin",18.75,669160,STL,48.72,20,Cutter,FC,12.5,2444.35,83.25,93.53,63.16
R,0.28,34,38.24,-1.29,0.37,"May, Dustin",8.17,669160,STL,32.35,52.17,Changeup,CH,61.9,1617,81.3,90.05,81.82
R,0.12,22,27.27,0.63,-1.31,"May, Dustin",5.29,669160,STL,22.73,41.18,Curveball,CU,33.33,3073.64,98.9,84.35,40
R,0.44,69,30.43,-0.79,0.98,"McGreevy, Michael",21.9,700241,STL,46.38,24.32,4-Seam Fastball,FF,16.67,2220.88,87.2,92.06,46.88
R,0.36,69,30.43,-0.99,0.37,"McGreevy, Michael",21.9,700241,STL,66.67,21.74,Sinker,SI,5.88,2198.87,80.81,91.35,63.04
R,0.16,53,24.53,0.97,-0.93,"McGreevy, Michael",16.83,700241,STL,43.4,46.67,Curveball,CU,18.52,2513.47,86.08,79.24,56.52
R,0.47,46,17.39,-1.21,0.21,"McGreevy, Michael",14.6,700241,STL,36.96,44.83,Changeup,CH,4.35,1666.74,88.02,87.35,58.82
R,0.67,33,27.27,0,0.53,"McGreevy, Michael",10.48,700241,STL,69.7,10,Cutter,FC,8.33,2303.36,78.13,88.46,47.83
R,0.73,30,6.67,1.21,-0.1,"McGreevy, Michael",9.52,700241,STL,30,9.52,Sweeper,ST,0,2453.03,84.44,82.5,77.78
R,0.46,15,13.33,0.23,-0.1,"McGreevy, Michael",4.76,700241,STL,53.33,14.29,Slider,SL,0,2420,74.36,84.03,75
R,0.39,96,27.08,-1.37,0.46,"O'Brien, Riley",60,676617,STL,50,12.5,Sinker,SI,22.22,2120.42,82.91,97.06,62.5
R,0.36,44,27.27,1.18,-0.39,"O'Brien, Riley",27.5,676617,STL,13.64,31.58,Sweeper,ST,62.5,2277.95,75.87,82.15,66.67
R,0,14,0,0,0,"O'Brien, Riley",8.75,676617,STL,0,0,Unknown,UNK,0,0,0,0,0
R,0,6,33.33,0.18,0.34,"O'Brien, Riley",3.75,676617,STL,33.33,0,Slider,SL,0,2335.33,0,87.63,0
R,0.31,116,20.69,-0.01,0.96,"Pallante, Andre",32.58,669467,STL,55.17,15.38,4-Seam Fastball,FF,13.79,2159.86,82.15,95.18,78.12
R,0.29,94,36.17,0.39,0.07,"Pallante, Andre",26.4,669467,STL,51.06,21.74,Slider,SL,42.86,2260.36,86.43,87.41,66.67
R,0.13,70,31.43,0.38,-1.21,"Pallante, Andre",19.66,669467,STL,25.71,30.77,Knuckle Curve,KC,50,2744.54,82.68,79.49,44.44
R,0.21,58,20.69,-0.94,1.11,"Pallante, Andre",16.29,669467,STL,41.38,47.06,Sinker,SI,6.67,2046.52,80.54,95.24,58.33
R,0,18,11.11,-0.6,0.24,"Pallante, Andre",5.06,669467,STL,44.44,20,Split-Finger,FS,20,944.89,79.33,89.57,100
R,0.1,71,22.54,-0.75,1.06,"Soriano, George",34.8,666277,STL,53.52,18.18,4-Seam Fastball,FF,0,2129.06,79.28,96.32,57.89
R,0.24,71,39.44,-1.02,-0.18,"Soriano, George",34.8,666277,STL,49.3,55.56,Changeup,CH,41.3,1492.18,88.43,89.46,74.29
R,1.38,39,43.59,-0.01,0.3,"Soriano, George",19.12,666277,STL,48.72,50,Slider,SL,50,2526.62,82.86,88.51,52.63
R,0.01,14,42.86,0.38,-0.06,"Soriano, George",6.86,666277,STL,50,14.29,Sweeper,ST,50,2852.5,74.55,85.58,42.86
R,0,9,33.33,-1.25,0.57,"Soriano, George",4.41,666277,STL,77.78,100,Sinker,SI,0,2171.67,86.73,96.13,57.14
R,0.46,92,28.26,-0.72,1.43,"Stanek, Ryne",54.76,592773,STL,47.83,25,4-Seam Fastball,FF,30.43,2297.72,81.46,97.45,77.27
R,0.25,34,17.65,0.17,0.19,"Stanek, Ryne",20.24,592773,STL,29.41,8.33,Slider,SL,20,2436.71,93.5,88.74,80
R,0.03,30,20,-0.88,0.39,"Stanek, Ryne",17.86,592773,STL,40,22.22,Split-Finger,FS,37.5,1257.4,70.8,89.8,100
R,0.12,12,0,-1.25,0.86,"Stanek, Ryne",7.14,592773,STL,50,33.33,Sinker,SI,0,2105.17,87.3,95.75,66.67
