H,K,R,BB,ER,HR,IP,date,f5_er,game_pk,pitches,stadium,strikes,home_away,game_score,pitcher_id,team_result,opponent_ABQ,opponent_HvL,opponent_HvR,opponent_OBR,opponent_OOR,opponent_OSI,opponent_RCV,opponent_wRC,pitcher_hand,pitcher_name,pitcher_team,batters_faced,opponent_PALS,opponent_team,opponent_wRC_lhh,opponent_wRC_rhh,opponent_ABQ_tier,opponent_OSI_tier
4,9,2,0,2,1,7,2026-06-30,2,824418,96,Progressive Field,69,away,41.9,594798,W,50,45.7,42.76,36.8,39.76,42.8,44.4,94.75,R,Jacob deGrom,TEX,25,39,CLE,85.58,94.75,Mid,Low
5,7,2,2,2,0,5,2026-07-07,2,822881,80,Globe Life Field,49,home,30.5,594798,W,22.6,35.68,27.39,13.1,17.1,27.4,47.2,94.72,R,Jacob deGrom,TEX,21,21.5,LAA,99.61,94.72,Low,Low
7,6,5,2,5,0,4.2,2026-07-20,5,822874,97,Globe Life Field,60,home,17.6,594798,L,32.2,51.22,54.22,45.8,55.13,54.2,79.5,104.1,R,Jacob deGrom,TEX,23,64,CHW,100.84,104.1,Low,Mid
7,4,1,0,1,0,5,2026-07-26,1,822870,90,Globe Life Field,66,home,30.5,594798,L,43.3,45.66,49.15,45.2,45.92,49.2,57.9,104.4,R,Jacob deGrom,TEX,22,22.9,SEA,92.3,104.4,Low,Low
7,3,5,5,5,0,3.1,2026-08-01,5,824162,91,Daikin Park,52,away,8,594798,L,38.5,43.27,48.82,45.2,43.76,48.8,60.3,105.24,R,Jacob deGrom,TEX,22,25.3,HOU,97.68,105.24,Low,Low
3,9,1,1,1,1,5,2026-08-08,1,822864,88,Globe Life Field,55,home,39.5,594798,W,31.6,58.42,61.39,69.3,67.65,61.4,73.6,103.89,R,Jacob deGrom,TEX,18,70.9,BAL,101.83,103.89,Low,Mid
5,3,2,4,2,1,5.1,2026-04-14,2,824853,86,Oriole Park at Camden Yards,46,away,26.4,518876,W,31.6,58.42,61.39,69.3,67.65,61.4,73.6,103.89,R,Merrill Kelly,ARI,24,70.9,BAL,101.83,103.89,Low,Mid
10,5,8,3,8,3,4.1,2026-04-21,8,825099,101,Chase Field,56,home,-3.3,518876,L,32.2,51.22,54.22,45.8,55.13,54.2,79.5,104.1,R,Merrill Kelly,ARI,26,64,CHW,100.84,104.1,Low,Mid
6,1,5,5,5,1,5,2026-04-28,5,823798,104,American Family Field,58,away,14.5,518876,L,67.4,59.68,66.31,75.3,73.39,66.3,55.3,110.33,R,Merrill Kelly,ARI,24,66.6,MIL,90.66,110.33,High,High
8,5,6,3,6,1,4.1,2026-05-03,6,824687,92,Wrigley Field,58,away,8.7,518876,L,62.9,73.19,69.23,82.6,86.65,69.2,58.4,107.53,R,Merrill Kelly,ARI,24,60.1,CHC,120.8,107.53,Mid,High
3,6,1,3,1,0,7,2026-05-09,1,825089,96,Chase Field,58,home,41.9,518876,W,30.6,47.52,42.47,40,40.88,42.5,53.8,92.49,R,Merrill Kelly,ARI,26,41,NYM,98.28,92.49,Low,Low
4,3,1,0,1,1,9,2026-05-15,1,824360,100,Coors Field,73,away,49.3,518876,W,34.5,15.16,26.08,31.8,0,26.1,13.5,94.74,R,Merrill Kelly,ARI,31,4.3,COL,80.16,94.74,Low,Low
8,4,3,0,3,1,6,2026-05-20,3,825084,85,Chase Field,56,home,25.2,518876,W,35.1,31.6,38.18,17.2,24.43,38.2,64.4,102.16,R,Merrill Kelly,ARI,26,22.3,SFG,90.66,102.16,Low,Low
4,4,2,2,2,0,7,2026-05-25,2,823219,96,Oracle Park,64,away,38.9,518876,W,35.1,31.6,38.18,17.2,24.43,38.2,64.4,102.16,R,Merrill Kelly,ARI,26,22.3,SFG,90.66,102.16,Low,Low
8,2,2,2,2,2,5.1,2026-05-31,1,823133,97,T-Mobile Park,66,away,19.8,518876,L,43.3,45.66,49.15,45.2,45.92,49.2,57.9,104.4,R,Merrill Kelly,ARI,27,22.9,SEA,92.3,104.4,Low,Low
6,4,7,3,7,3,5,2026-06-05,7,825073,85,Chase Field,51,home,11.9,518876,L,43.7,73.48,67.67,67,85.36,67.7,85.6,108.28,R,Merrill Kelly,ARI,25,58.8,WSN,120.73,108.28,Low,High
4,1,2,2,2,0,6,2026-06-11,2,823855,74,loanDepot park,48,away,36.2,518876,L,40.1,44.11,48.64,39.3,44.23,48.6,65.4,103.14,R,Merrill Kelly,ARI,23,61,MIA,91.81,103.14,Low,Low
11,4,6,1,6,2,5.1,2026-06-16,5,825070,88,Chase Field,56,home,5.4,518876,L,22.6,35.68,27.39,13.1,17.1,27.4,47.2,94.72,R,Merrill Kelly,ARI,27,21.5,LAA,99.61,94.72,Low,Low
7,2,3,3,3,0,6,2026-06-22,3,823040,96,Busch Stadium,64,away,23.2,518876,L,41,52.04,42.08,40.4,43.98,42.1,44.7,93.84,R,Merrill Kelly,ARI,26,34.9,STL,94.52,93.84,Low,Low
8,3,5,2,5,3,6,2026-06-28,4,822959,93,Tropicana Field,64,away,15.2,518876,L,77.8,40.21,51.2,34.8,43.71,51.2,51,110.23,R,Merrill Kelly,ARI,27,28.8,TBR,94.03,110.23,High,Mid
8,6,2,2,2,1,5,2026-07-04,2,825063,92,Chase Field,57,home,20.5,518876,W,67.4,59.68,66.31,75.3,73.39,66.3,55.3,110.33,R,Merrill Kelly,ARI,25,66.6,MIL,90.66,110.33,High,High
3,6,1,3,1,1,7,2026-07-09,1,823277,94,Petco Park,55,away,40.9,518876,W,40.5,44,53.23,52.4,48.59,53.2,63.3,97.75,R,Merrill Kelly,ARI,24,47.7,SDP,86.5,97.75,Low,Mid
4,3,3,2,1,1,5,2026-07-17,3,825060,87,Chase Field,60,home,34.5,518876,L,41,52.04,42.08,40.4,43.98,42.1,44.7,93.84,R,Merrill Kelly,ARI,21,34.9,STL,94.52,93.84,Low,Low
5,3,2,1,2,1,5,2026-07-22,2,825055,87,Chase Field,52,home,31.5,518876,W,42.3,38.96,48.13,37.3,39.77,48.1,64.7,101.18,R,Merrill Kelly,ARI,19,19.5,ATH,98.82,101.18,Low,Low
4,6,1,1,0,0,5.2,2026-07-27,0,823353,93,PNC Park,61,away,40.7,518876,L,33.5,45.95,62.13,60.7,58.75,62.1,84.2,113.86,R,Merrill Kelly,ARI,22,56.1,PIT,92.67,113.86,Low,Mid
8,5,5,4,5,1,5,2026-08-02,5,824404,96,Progressive Field,56,away,10.5,518876,L,50,45.7,42.76,36.8,39.76,42.8,44.4,94.75,R,Merrill Kelly,ARI,25,39,CLE,85.58,94.75,Mid,Low
2,4,1,4,1,0,5.2,2026-08-07,0,825051,80,Chase Field,49,home,39.3,518876,W,68.3,73.35,82.75,95.7,99.9,82.8,78.2,116.85,R,Merrill Kelly,ARI,21,52.9,LAD,102.33,116.85,High,High
6,2,6,3,6,2,5,2026-08-12,6,825047,71,Chase Field,42,home,15.5,518876,L,34.5,15.16,26.08,31.8,0,26.1,13.5,94.74,R,Merrill Kelly,ARI,23,4.3,COL,80.16,94.74,Low,Low
4,2,2,4,2,0,4.1,2026-03-29,2,823891,78,loanDepot park,42,away,27.7,500779,L,40.1,44.11,48.64,39.3,44.23,48.6,65.4,103.14,R,Jose Quintana,COL,19,61,MIA,91.81,103.14,Low,Low
3,1,3,4,3,1,3.2,2026-04-15,3,824209,75,Daikin Park,41,away,25.9,500779,L,38.5,43.27,48.82,45.2,43.76,48.8,60.3,105.24,R,Jose Quintana,COL,18,25.3,HOU,97.68,105.24,Low,Low
8,1,6,1,4,2,5,2026-04-20,5,824370,90,Coors Field,52,home,17.5,500779,L,68.3,73.35,82.75,95.7,99.9,82.8,78.2,116.85,R,Jose Quintana,COL,25,52.9,LAD,102.33,116.85,High,High
2,5,1,2,1,1,5.1,2026-04-26,1,823635,85,Citi Field,50,away,41.4,500779,W,30.6,47.52,42.47,40,40.88,42.5,53.8,92.49,R,Jose Quintana,COL,20,41,NYM,98.28,92.49,Low,Low
5,3,1,0,1,1,6,2026-05-01,1,824366,85,Coors Field,55,home,37.6,500779,L,51.3,49.83,58.97,55.8,58.67,59,68.1,104.62,R,Jose Quintana,COL,23,77.1,ATL,91.48,104.62,Mid,Mid
5,2,2,2,2,0,5.2,2026-05-07,2,824362,74,Coors Field,43,home,32.3,500779,W,30.6,47.52,42.47,40,40.88,42.5,53.8,92.49,R,Jose Quintana,COL,22,41,NYM,98.28,92.49,Low,Low
5,2,3,3,2,0,4,2026-05-13,3,823386,73,PNC Park,43,away,25.8,500779,W,33.5,45.95,62.13,60.7,58.75,62.1,84.2,113.86,R,Jose Quintana,COL,19,56.1,PIT,92.67,113.86,Low,Mid
7,4,3,1,3,1,5.2,2026-05-18,2,824357,94,Coors Field,62,home,25.3,500779,W,36.6,40.22,36.39,27.1,29.35,36.4,46.9,102.73,R,Jose Quintana,COL,25,20.3,TEX,113.78,102.73,Low,Low
6,0,6,0,6,0,1.1,2026-05-24,7,825081,33,Chase Field,21,away,13.6,500779,L,58.2,51.68,40.47,31.7,42.14,40.5,37.8,86.84,R,Jose Quintana,COL,10,31.8,ARI,111.22,86.84,Mid,Low
5,4,2,0,2,1,5.1,2026-03-27,0,823243,89,Oracle Park,57,home,34.4,592662,L,38.8,61.44,66.36,75.1,74.8,66.4,76,104.61,R,Robbie Ray,SFG,21,85.4,NYY,104.01,104.61,Low,High
3,7,2,3,2,1,5.1,2026-04-02,2,823242,96,Oracle Park,60,home,34.4,592662,W,30.6,47.52,42.47,40,40.88,42.5,53.8,92.49,R,Robbie Ray,SFG,22,41,NYM,98.28,92.49,Low,Low
3,7,0,3,0,0,6.2,2026-04-07,0,823235,109,Oracle Park,69,home,43,592662,W,32.1,38.58,33.37,30.7,25.14,33.4,37.3,90.88,R,Robbie Ray,SFG,26,39.4,PHI,90.02,90.88,Low,Low
2,6,2,4,2,2,5,2026-04-14,2,824531,94,Great American Ball Park,52,away,33.5,592662,L,32.7,55.84,35.37,40.9,40.4,35.4,31,83.8,R,Robbie Ray,SFG,19,40,CIN,106.31,83.8,Low,Low
7,7,3,1,3,1,6,2026-04-19,3,822750,93,Nationals Park,64,away,26.2,592662,L,43.7,73.48,67.67,67,85.36,67.7,85.6,108.28,R,Robbie Ray,SFG,26,58.8,WSN,120.73,108.28,Low,High
4,4,1,3,1,0,5,2026-04-25,1,823229,97,Oracle Park,55,home,33.5,592662,W,40.1,44.11,48.64,39.3,44.23,48.6,65.4,103.14,R,Robbie Ray,SFG,21,61,MIA,91.81,103.14,Low,Low
4,5,3,0,3,2,6.1,2026-05-01,2,822990,102,Tropicana Field,67,away,37.1,592662,L,77.8,40.21,51.2,34.8,43.71,51.2,51,110.23,R,Robbie Ray,SFG,22,28.8,TBR,94.03,110.23,High,Mid
4,7,1,4,1,1,6,2026-05-08,1,823225,93,Oracle Park,59,home,33.2,592662,W,33.5,45.95,62.13,60.7,58.75,62.1,84.2,113.86,R,Robbie Ray,SFG,23,56.1,PIT,92.67,113.86,Low,Mid
7,2,4,2,3,2,4.2,2026-05-13,4,823952,95,UNIQLO Field at Dodger Stadium,56,away,19.6,592662,L,68.3,73.35,82.75,95.7,99.9,82.8,78.2,116.85,R,Robbie Ray,SFG,23,52.9,LAD,102.33,116.85,High,High
11,1,10,2,9,2,4.1,2026-05-18,12,825087,84,Chase Field,51,away,-5.3,592662,L,58.2,51.68,40.47,31.7,42.14,40.5,37.8,86.84,R,Robbie Ray,SFG,26,31.8,ARI,111.22,86.84,Mid,Low
2,3,4,7,4,1,4,2026-05-24,4,823220,92,Oracle Park,47,home,21.8,592662,W,32.2,51.22,54.22,45.8,55.13,54.2,79.5,104.1,R,Robbie Ray,SFG,21,64,CHW,100.84,104.1,Low,Mid
5,6,3,2,1,0,4,2026-05-31,5,824354,96,Coors Field,59,away,29.8,592662,W,34.5,15.16,26.08,31.8,0,26.1,13.5,94.74,R,Robbie Ray,SFG,19,4.3,COL,80.16,94.74,Low,Low
2,4,0,5,0,0,5,2026-06-05,0,824673,97,Wrigley Field,57,away,37.5,592662,W,62.9,73.19,69.23,82.6,86.65,69.2,58.4,107.53,R,Robbie Ray,SFG,21,60.1,CHC,120.8,107.53,Mid,High
7,3,5,0,5,1,5.2,2026-06-10,2,823215,93,Oracle Park,60,home,23.3,592662,W,43.7,73.48,67.67,67,85.36,67.7,85.6,108.28,R,Robbie Ray,SFG,24,58.8,WSN,120.73,108.28,Low,High
2,6,1,4,0,0,8,2026-06-23,1,823210,102,Oracle Park,59,home,47.6,592662,W,42.3,38.96,48.13,37.3,39.77,48.1,64.7,101.18,R,Robbie Ray,SFG,29,19.5,ATH,98.82,101.18,Low,Low
4,2,1,1,0,0,8,2026-06-28,0,823204,95,Oracle Park,56,home,47.6,592662,W,51.3,49.83,58.97,55.8,58.67,59,68.1,104.62,R,Robbie Ray,SFG,30,77.1,ATL,91.48,104.62,Mid,Mid
5,4,3,3,3,1,6,2026-07-04,3,824334,88,Coors Field,51,away,28.2,592662,W,34.5,15.16,26.08,31.8,0,26.1,13.5,94.74,R,Robbie Ray,SFG,24,4.3,COL,80.16,94.74,Low,Low
4,4,1,6,1,0,5,2026-07-10,1,823200,100,Oracle Park,53,home,27.5,592662,L,34.5,15.16,26.08,31.8,0,26.1,13.5,94.74,R,Robbie Ray,SFG,23,4.3,COL,80.16,94.74,Low,Low
8,6,3,2,1,0,4,2026-07-19,3,823113,86,T-Mobile Park,53,away,20.8,592662,L,43.3,45.66,49.15,45.2,45.92,49.2,57.9,104.4,R,Robbie Ray,SFG,22,22.9,SEA,92.3,104.4,Low,Low
6,5,0,2,0,0,6,2026-07-25,0,823197,80,Oracle Park,54,home,34.2,592662,W,22.6,35.68,27.39,13.1,17.1,27.4,47.2,94.72,R,Robbie Ray,SFG,25,21.5,LAA,99.61,94.72,Low,Low
4,6,1,1,1,0,6,2026-07-30,1,823271,86,Petco Park,50,away,39.6,592662,W,40.5,44,53.23,52.4,48.59,53.2,63.3,97.75,R,Robbie Ray,SFG,22,47.7,SDP,86.5,97.75,Low,Mid
7,2,4,5,4,1,5,2026-08-07,4,823266,92,Petco Park,51,home,13.5,592662,,38.5,43.27,48.82,45.2,43.76,48.8,60.3,105.24,R,Robbie Ray,SFG,25,25.3,HOU,97.68,105.24,Low,Low
2,4,2,3,2,1,4,2026-08-12,2,823263,84,Petco Park,53,home,33.8,592662,,67.4,59.68,66.31,75.3,73.39,66.3,55.3,110.33,R,Robbie Ray,SFG,17,66.6,MIL,90.66,110.33,High,High
2,3,0,4,0,0,4.2,2026-03-31,0,824699,85,Wrigley Field,52,home,38.6,592791,L,22.6,35.68,27.39,13.1,17.1,27.4,47.2,94.72,R,Jameson Taillon,CHC,20,21.5,LAA,99.61,94.72,Low,Low
7,4,4,0,3,2,6,2026-04-06,4,823002,83,Tropicana Field,53,away,27.2,592791,L,77.8,40.21,51.2,34.8,43.71,51.2,51,110.23,R,Jameson Taillon,CHC,25,28.8,TBR,94.03,110.23,High,Mid
6,10,6,2,6,3,6,2026-04-12,6,824696,102,Wrigley Field,59,home,18.6,592791,W,33.5,45.95,62.13,60.7,58.75,62.1,84.2,113.86,R,Jameson Taillon,CHC,26,56.1,PIT,92.67,113.86,Low,Mid
5,4,1,3,1,1,6,2026-04-18,1,824694,100,Wrigley Field,61,home,32.2,592791,W,30.6,47.52,42.47,40,40.88,42.5,53.8,92.49,R,Jameson Taillon,CHC,24,41,NYM,98.28,92.49,Low,Low
4,4,4,3,4,1,5,2026-04-24,4,823962,85,UNIQLO Field at Dodger Stadium,53,away,26.5,592791,W,68.3,73.35,82.75,95.7,99.9,82.8,78.2,116.85,R,Jameson Taillon,CHC,21,52.9,LAD,102.33,116.85,High,High
3,6,3,1,3,2,7,2026-04-29,3,823312,95,Petco Park,66,away,39.9,592791,W,40.5,44,53.23,52.4,48.59,53.2,63.3,97.75,R,Jameson Taillon,CHC,25,47.7,SDP,86.5,97.75,Low,Mid
5,5,2,1,2,2,5.2,2026-05-05,1,824682,100,Wrigley Field,59,home,32.3,592791,W,32.7,55.84,35.37,40.9,40.4,35.4,31,83.8,R,Jameson Taillon,CHC,23,40,CIN,106.31,83.8,Low,Low
4,4,1,2,1,0,5.1,2026-05-10,1,822902,90,Globe Life Field,61,away,35.8,592791,L,36.6,40.22,36.39,27.1,29.35,36.4,46.9,102.73,R,Jameson Taillon,CHC,22,20.3,TEX,113.78,102.73,Low,Low
8,2,8,1,8,5,5,2026-05-16,7,824600,90,Rate Field,61,away,6.5,592791,L,32.2,51.22,54.22,45.8,55.13,54.2,79.5,104.1,R,Jameson Taillon,CHC,24,64,CHW,100.84,104.1,Low,Mid
8,5,4,1,4,1,4.2,2026-05-22,4,824679,90,Wrigley Field,59,home,17.6,592791,L,38.5,43.27,48.82,45.2,43.76,48.8,60.3,105.24,R,Jameson Taillon,CHC,23,25.3,HOU,97.68,105.24,Low,Low
5,4,4,2,4,2,5,2026-05-27,4,823376,75,PNC Park,45,away,24.5,592791,W,33.5,45.95,62.13,60.7,58.75,62.1,84.2,113.86,R,Jameson Taillon,CHC,21,56.1,PIT,92.67,113.86,Low,Mid
6,6,2,1,2,1,6.1,2026-06-02,2,824675,99,Wrigley Field,66,home,32.1,592791,L,42.3,38.96,48.13,37.3,39.77,48.1,64.7,101.18,R,Jameson Taillon,CHC,26,19.5,ATH,98.82,101.18,Low,Low
2,2,1,2,1,0,1,2026-06-07,1,824670,35,Wrigley Field,18,home,30.7,592791,L,35.1,31.6,38.18,17.2,24.43,38.2,64.4,102.16,R,Jameson Taillon,CHC,7,22.3,SFG,90.66,102.16,Low,Low
5,6,4,2,4,2,4.1,2026-07-20,4,824654,75,Wrigley Field,46,home,22.7,592791,L,43.2,54.49,49.69,42.5,53.26,49.7,62.5,103.93,R,Jameson Taillon,CHC,20,35.5,DET,91.96,103.93,Low,Low
6,3,7,2,7,3,4,2026-07-26,8,823354,69,PNC Park,40,away,11.8,592791,L,33.5,45.95,62.13,60.7,58.75,62.1,84.2,113.86,R,Jameson Taillon,CHC,19,56.1,PIT,92.67,113.86,Low,Mid
6,4,3,2,3,1,4,2026-08-05,3,824158,80,Daikin Park,49,away,21.8,592791,,38.5,43.27,48.82,45.2,43.76,48.8,60.3,105.24,R,Jameson Taillon,CHC,20,25.3,HOU,97.68,105.24,Low,Low
1,3,0,3,0,0,4,2026-08-10,0,822780,61,Rogers Centre,34,home,41.8,592791,,43,53.79,32.87,41.3,36.4,32.9,16,86.76,R,Jameson Taillon,CHC,16,32.7,BOS,114.11,86.76,Low,Low
10,2,7,3,6,0,4.2,2026-03-30,7,823484,99,Citizens Bank Park,63,home,4.6,592836,L,43.7,73.48,67.67,67,85.36,67.7,85.6,108.28,R,Taijuan Walker,PHI,29,58.8,WSN,120.73,108.28,Low,High
7,4,4,2,4,3,5,2026-04-05,4,824379,87,Coors Field,57,away,17.5,592836,L,34.5,15.16,26.08,31.8,0,26.1,13.5,94.74,R,Taijuan Walker,PHI,23,4.3,COL,80.16,94.74,Low,Low
4,6,2,2,2,1,5,2026-04-11,2,823480,85,Citizens Bank Park,52,home,32.5,592836,W,58.2,51.68,40.47,31.7,42.14,40.5,37.8,86.84,R,Taijuan Walker,PHI,19,31.8,ARI,111.22,86.84,Mid,Low
7,4,7,3,7,2,4,2026-04-17,7,823476,89,Citizens Bank Park,50,home,7.2,592836,L,51.3,49.83,58.97,55.8,58.67,59,68.1,104.62,R,Taijuan Walker,PHI,23,77.1,ATL,91.48,104.62,Mid,Mid
6,3,4,4,4,0,4.1,2026-03-30,4,824863,100,Oriole Park at Camden Yards,61,home,17.1,605135,L,36.6,40.22,36.39,27.1,29.35,36.4,46.9,102.73,R,Chris Bassitt,BAL,25,20.3,TEX,113.78,102.73,Low,Low
6,0,6,2,6,1,2,2026-04-05,6,823405,62,PNC Park,32,away,9.2,605135,L,33.5,45.95,62.13,60.7,58.75,62.1,84.2,113.86,R,Chris Bassitt,BAL,15,56.1,PIT,92.67,113.86,Low,Mid
7,2,2,1,1,0,4.2,2026-04-11,2,824857,89,Oriole Park at Camden Yards,57,home,27.6,605135,W,35.1,31.6,38.18,17.2,24.43,38.2,64.4,102.16,R,Chris Bassitt,BAL,21,22.3,SFG,90.66,102.16,Low,Low
4,2,0,4,0,0,5,2026-04-17,0,824454,100,Progressive Field,56,away,33.5,605135,W,50,45.7,42.76,36.8,39.76,42.8,44.4,94.75,R,Chris Bassitt,BAL,22,39,CLE,85.58,94.75,Mid,Low
8,3,5,2,5,2,5.1,2026-04-22,3,824123,88,Kauffman Stadium,55,away,14.4,605135,W,57,45.88,50.85,42.9,47.74,50.8,55.5,95.71,R,Chris Bassitt,BAL,25,71.8,KCR,94.81,95.71,Mid,Mid
7,7,1,1,1,0,6.2,2026-04-30,0,824848,94,Oriole Park at Camden Yards,62,home,33,605135,W,38.5,43.27,48.82,45.2,43.76,48.8,60.3,105.24,R,Chris Bassitt,BAL,27,25.3,HOU,97.68,105.24,Low,Low
6,3,4,3,4,0,4,2026-05-05,4,823873,76,loanDepot park,42,away,17.6,605135,W,40.1,44.11,48.64,39.3,44.23,48.6,65.4,103.14,R,Chris Bassitt,BAL,21,61,MIA,91.81,103.14,Low,Low
6,4,4,1,4,1,5,2026-05-16,4,822737,82,Nationals Park,50,away,23.9,605135,L,43.7,73.48,67.67,67,85.36,67.7,85.6,108.28,R,Chris Bassitt,BAL,23,58.8,WSN,120.73,108.28,Low,High
4,2,1,1,1,1,6,2026-05-28,1,824834,80,Oriole Park at Camden Yards,48,home,38.6,605135,L,54.7,32.11,29.44,7.6,16.34,29.4,36.4,95.37,R,Chris Bassitt,BAL,23,46.4,TOR,79.82,95.37,Mid,Low
6,1,3,2,3,1,3,2026-06-03,8,824755,56,Fenway Park,35,away,19.1,605135,L,43,53.79,32.87,41.3,36.4,32.9,16,86.76,R,Chris Bassitt,BAL,16,32.7,BOS,114.11,86.76,Low,Low
2,2,1,2,1,0,5,2026-04-08,1,823000,79,Tropicana Field,51,away,40.9,607067,W,77.8,40.21,51.2,34.8,43.71,51.2,51,110.23,R,Colin Rea,CHC,20,28.8,TBR,94.03,110.23,High,Mid
6,5,1,2,1,0,6.2,2026-04-20,1,824692,92,Wrigley Field,62,home,34,607067,W,32.1,38.58,33.37,30.7,25.14,33.4,37.3,90.88,R,Colin Rea,CHC,28,39.4,PHI,90.02,90.88,Low,Low
6,4,6,4,6,1,3.1,2026-04-25,8,823960,92,UNIQLO Field at Dodger Stadium,55,away,10,607067,L,68.3,73.35,82.75,95.7,99.9,82.8,78.2,116.85,R,Colin Rea,CHC,20,52.9,LAD,102.33,116.85,High,High
8,6,2,0,2,0,5.1,2026-05-01,1,824686,102,Wrigley Field,71,home,26.4,607067,W,58.2,51.68,40.47,31.7,42.14,40.5,37.8,86.84,R,Colin Rea,CHC,25,31.8,ARI,111.22,86.84,Mid,Low
6,5,2,3,1,1,5.1,2026-05-06,2,824683,98,Wrigley Field,59,home,27.4,607067,W,32.7,55.84,35.37,40.9,40.4,35.4,31,83.8,R,Colin Rea,CHC,24,40,CIN,106.31,83.8,Low,Low
7,1,5,1,5,2,4.1,2026-05-12,5,824927,80,Truist Park,56,away,16.7,607067,L,51.3,49.83,58.97,55.8,58.67,59,68.1,104.62,R,Colin Rea,CHC,20,77.1,ATL,91.48,104.62,Mid,Mid
6,4,4,1,4,0,4.2,2026-05-17,4,824599,83,Rate Field,46,away,24,607067,L,32.2,51.22,54.22,45.8,55.13,54.2,79.5,104.1,R,Colin Rea,CHC,21,64,CHW,100.84,104.1,Low,Mid
4,4,3,3,3,2,7,2026-05-23,3,824674,98,Wrigley Field,56,home,32.9,607067,L,38.5,43.27,48.82,45.2,43.76,48.8,60.3,105.24,R,Colin Rea,CHC,27,25.3,HOU,97.68,105.24,Low,Low
4,5,2,3,2,1,5.1,2026-05-28,0,823378,92,PNC Park,57,away,30.8,607067,W,33.5,45.95,62.13,60.7,58.75,62.1,84.2,113.86,R,Colin Rea,CHC,23,56.1,PIT,92.67,113.86,Low,Mid
4,3,2,2,2,0,5.1,2026-06-03,2,824671,69,Wrigley Field,44,home,34.4,607067,L,42.3,38.96,48.13,37.3,39.77,48.1,64.7,101.18,R,Colin Rea,CHC,21,19.5,ATH,98.82,101.18,Low,Low
9,2,7,3,7,2,4.2,2026-06-09,7,824347,79,Coors Field,50,away,3,607067,L,34.5,15.16,26.08,31.8,0,26.1,13.5,94.74,R,Colin Rea,CHC,26,4.3,COL,80.16,94.74,Low,Low
3,3,0,0,0,0,5.1,2026-06-20,0,824665,78,Wrigley Field,50,home,45.4,607067,L,54.7,32.11,29.44,7.6,16.34,29.4,36.4,95.37,R,Colin Rea,CHC,19,46.4,TOR,79.82,95.37,Mid,Low
5,4,1,3,1,0,5,2026-06-26,0,823773,89,American Family Field,60,away,30.5,607067,L,67.4,59.68,66.31,75.3,73.39,66.3,55.3,110.33,R,Colin Rea,CHC,23,66.6,MIL,90.66,110.33,High,High
6,5,2,3,2,1,5,2026-07-01,2,824660,81,Wrigley Field,52,home,23.3,607067,W,40.5,44,53.23,52.4,48.59,53.2,63.3,97.75,R,Colin Rea,CHC,25,47.7,SDP,86.5,97.75,Low,Mid
7,2,3,2,3,1,5.1,2026-07-08,3,824815,91,Oriole Park at Camden Yards,58,away,22.4,607067,W,31.6,58.42,61.39,69.3,67.65,61.4,73.6,103.89,R,Colin Rea,CHC,22,70.9,BAL,101.83,103.89,Low,Mid
5,6,4,1,3,1,6,2026-07-17,4,824655,91,Wrigley Field,59,home,32.2,607067,L,39.7,45.81,47.07,33.8,44.02,47.1,67.6,108.59,R,Colin Rea,CHC,24,40.8,MIN,91.91,108.59,Low,Low
6,5,4,1,4,2,5,2026-07-22,4,824650,86,Wrigley Field,54,home,23.5,607067,L,43.2,54.49,49.69,42.5,53.26,49.7,62.5,103.93,R,Colin Rea,CHC,21,35.5,DET,91.96,103.93,Low,Low
4,2,1,2,1,0,6,2026-07-28,1,823026,94,Busch Stadium,61,away,38.2,607067,W,41,52.04,42.08,40.4,43.98,42.1,44.7,93.84,R,Colin Rea,CHC,24,34.9,STL,94.52,93.84,Low,Low
3,7,2,1,2,1,6,2026-08-02,2,824648,87,Wrigley Field,60,home,40.2,607067,L,38.8,61.44,66.36,75.1,74.8,66.4,76,104.61,R,Colin Rea,CHC,23,85.4,NYY,104.01,104.61,Low,High
5,3,0,0,0,0,6.1,2026-03-29,0,824944,77,Truist Park,55,away,42.1,607625,W,51.3,49.83,58.97,55.8,58.67,59,68.1,104.62,R,Seth Lugo,KCR,24,77.1,ATL,91.48,104.62,Mid,Mid
4,7,2,2,2,0,5,2026-04-04,2,824134,103,Kauffman Stadium,69,home,33.5,607625,W,67.4,59.68,66.31,75.3,73.39,66.3,55.3,110.33,R,Seth Lugo,KCR,21,66.6,MIL,90.66,110.33,High,High
4,4,2,4,1,0,6.1,2026-04-09,1,824130,92,Kauffman Stadium,55,home,35.1,607625,L,32.2,51.22,54.22,45.8,55.13,54.2,79.5,104.1,R,Seth Lugo,KCR,24,64,CHW,100.84,104.1,Low,Mid
5,7,1,0,1,0,6.2,2026-04-15,1,824291,92,Comerica Park,61,away,41,607625,L,43.2,54.49,49.69,42.5,53.26,49.7,62.5,103.93,R,Seth Lugo,KCR,23,35.5,DET,91.96,103.93,Low,Low
1,7,0,4,0,0,7,2026-04-20,0,824125,93,Kauffman Stadium,59,home,47.9,607625,L,31.6,58.42,61.39,69.3,67.65,61.4,73.6,103.89,R,Seth Lugo,KCR,24,70.9,BAL,101.83,103.89,Low,Mid
14,3,7,1,7,1,6.1,2026-04-26,6,824122,97,Kauffman Stadium,72,home,-1.9,607625,W,22.6,35.68,27.39,13.1,17.1,27.4,47.2,94.72,R,Seth Lugo,KCR,33,21.5,LAA,99.61,94.72,Low,Low
