H,K,R,BB,ER,HR,IP,date,f5_er,game_pk,pitches,stadium,strikes,home_away,game_score,pitcher_id,team_result,opponent_ABQ,opponent_HvL,opponent_HvR,opponent_OBR,opponent_OOR,opponent_OSI,opponent_RCV,opponent_wRC,pitcher_hand,pitcher_name,pitcher_team,batters_faced,opponent_PALS,opponent_team,opponent_wRC_lhh,opponent_wRC_rhh,opponent_ABQ_tier,opponent_OSI_tier
8,4,7,3,6,3,4.2,2026-06-30,8,824661,95,Wrigley Field,52,away,7.6,676664,L,62.7,66.52,65.36,75.3,75.88,65.4,55.9,106.21,R,JP Sears,SDP,25,58.7,CHC,116.95,106.21,Mid,High
1,5,0,2,0,0,5,2026-07-05,0,823931,76,UNIQLO Field at Dodger Stadium,45,away,46.5,676664,W,71.5,76.53,84.62,97.1,100,84.6,79.8,120.6,R,JP Sears,SDP,17,62,LAD,108.29,120.6,High,High
3,4,2,0,2,0,2.1,2026-04-10,2,823808,44,American Family Field,28,home,33.3,676879,L,48.2,66.83,60.92,55.3,72.1,60.9,76.4,102.57,R,Aaron Ashby,MIL,10,67.8,WSN,115.93,102.57,Low,Mid
0,3,0,1,0,0,4,2026-05-08,1,822904,46,Globe Life Field,31,away,48.8,676962,W,41.6,47.23,43.05,41.3,42.74,43.1,46.1,99.97,R,Ben Brown,CHC,13,39.8,TEX,106.18,99.97,Low,Low
1,7,0,1,0,0,4,2026-05-14,0,824926,65,Truist Park,40,away,45.2,676962,W,44.3,43.79,47.79,42.2,44.68,47.8,56.7,100.54,R,Ben Brown,CHC,15,52.5,ATL,94.66,100.54,Low,Low
7,6,3,2,3,0,5,2026-05-19,3,824677,82,Wrigley Field,56,home,22.5,676962,L,68.4,52.87,62.97,69.6,64.49,63,51.5,110.31,R,Ben Brown,CHC,25,58.9,MIL,90.64,110.31,High,Mid
4,7,1,2,1,0,6,2026-05-25,1,823380,83,PNC Park,58,away,38.2,676962,L,37.6,50.34,69.08,70.4,68.28,69.1,90.1,116.53,R,Ben Brown,CHC,24,65.2,PIT,89.1,116.53,Low,High
3,6,1,1,1,0,7,2026-05-30,1,823054,82,Busch Stadium,56,away,45.9,676962,W,50.8,58.29,54.05,54.8,60.13,54,55.6,102.01,R,Ben Brown,CHC,23,49.5,STL,100.2,102.01,Mid,Mid
1,5,0,1,0,0,5.1,2026-06-06,0,824669,87,Wrigley Field,51,home,48.8,676962,W,44.9,40.71,45.98,26.1,40.96,46,69.6,103.7,R,Ben Brown,CHC,19,38.9,SFG,94.93,103.7,Low,Low
7,3,1,3,1,0,5,2026-06-13,1,823213,86,Oracle Park,54,away,24.5,676962,W,44.9,40.71,45.98,26.1,40.96,46,69.6,103.7,R,Ben Brown,CHC,23,38.9,SFG,94.93,103.7,Low,Low
4,4,2,0,2,1,6,2026-06-19,1,824663,72,Wrigley Field,51,home,39.2,676962,W,55.6,32.43,31.27,10.8,22.11,31.3,37.2,95.72,R,Ben Brown,CHC,22,49.7,TOR,83.66,95.72,Mid,Low
4,3,2,4,2,0,6,2026-03-30,2,824539,87,Great American Ball Park,52,away,32.2,677952,L,39.9,55.86,40.83,52,46.59,40.8,28.8,83.46,R,Braxton Ashcraft,PIT,25,41.2,CIN,102.46,83.46,Low,Low
4,8,1,0,1,0,6,2026-04-05,1,823405,87,PNC Park,54,home,42.2,677952,W,42.7,49.25,61.9,66.9,61.08,61.9,69.9,107.23,R,Braxton Ashcraft,PIT,21,68,BAL,87.7,107.23,Low,Mid
4,9,1,1,1,0,5,2026-04-11,1,824697,77,Wrigley Field,50,away,37.5,677952,W,62.7,66.52,65.36,75.3,75.88,65.4,55.9,106.21,R,Braxton Ashcraft,PIT,20,58.7,CHC,116.95,106.21,Mid,High
5,7,5,2,2,0,5.2,2026-04-16,4,823396,90,PNC Park,64,home,31.7,677952,L,48.2,66.83,60.92,55.3,72.1,60.9,76.4,102.57,R,Braxton Ashcraft,PIT,25,67.8,WSN,115.93,102.57,Low,Mid
4,5,2,2,2,1,7,2026-04-22,2,822913,94,Globe Life Field,60,away,37.9,677952,W,41.6,47.23,43.05,41.3,42.74,43.1,46.1,99.97,R,Braxton Ashcraft,PIT,25,39.8,TEX,106.18,99.97,Low,Low
6,7,6,3,6,2,4.1,2026-04-28,6,823390,87,PNC Park,58,home,13.7,677952,L,50.8,58.29,54.05,54.8,60.13,54,55.6,102.01,R,Braxton Ashcraft,PIT,22,49.5,STL,100.2,102.01,Mid,Mid
4,6,0,2,0,0,7.2,2026-05-03,0,823387,82,PNC Park,56,home,44.7,677952,W,39.9,55.86,40.83,52,46.59,40.8,28.8,83.46,R,Braxton Ashcraft,PIT,27,41.2,CIN,102.46,83.46,Low,Low
6,6,1,0,1,1,7,2026-05-09,1,823224,80,Oracle Park,62,away,37.9,677952,W,44.9,40.71,45.98,26.1,40.96,46,69.6,103.7,R,Braxton Ashcraft,PIT,26,38.9,SFG,94.93,103.7,Low,Low
7,5,4,0,4,1,6.2,2026-05-15,3,823384,100,PNC Park,76,home,26.8,677952,L,29.5,31.99,34.41,24.8,24.64,34.4,48.9,96.62,R,Braxton Ashcraft,PIT,28,46.1,PHI,83.01,96.62,Low,Low
4,9,1,2,1,1,7,2026-05-21,1,823056,98,Busch Stadium,68,away,39.9,677952,W,50.8,58.29,54.05,54.8,60.13,54,55.6,102.01,R,Braxton Ashcraft,PIT,27,49.5,STL,100.2,102.01,Mid,Mid
7,5,1,1,1,0,6.1,2026-05-26,1,823379,95,PNC Park,71,home,30.9,677952,W,62.7,66.52,65.36,75.3,75.88,65.4,55.9,106.21,R,Braxton Ashcraft,PIT,29,58.7,CHC,116.95,106.21,Mid,High
5,11,2,0,2,1,6,2026-05-31,0,823373,80,PNC Park,60,home,36.2,677952,W,38.7,43.08,49.38,33.2,45.63,49.4,75.5,112.24,R,Braxton Ashcraft,PIT,22,45.8,MIN,90.41,112.24,Low,Low
9,5,6,0,6,1,5,2026-06-06,6,824915,86,Truist Park,61,away,12.9,677952,L,44.3,43.79,47.79,42.2,44.68,47.8,56.7,100.54,R,Braxton Ashcraft,PIT,25,52.5,ATL,94.66,100.54,Low,Low
5,4,2,2,2,0,5,2026-06-12,2,823370,90,PNC Park,56,home,30.5,677952,L,47,43.21,47.73,38.6,44.23,47.7,58.7,104.55,R,Braxton Ashcraft,PIT,22,48.8,MIA,98.68,104.55,Low,Low
4,7,2,3,1,0,6,2026-06-17,0,824992,93,Sutter Health Park,58,away,36.2,677952,W,41.5,43.05,48.98,37.6,45.25,49,67.3,101.86,R,Braxton Ashcraft,PIT,25,32.8,ATH,105.76,101.86,Low,Low
5,10,1,0,1,0,6,2026-06-24,1,823367,86,PNC Park,68,home,39.2,677952,W,38.7,37.14,47.33,41.5,39.76,47.3,60.2,108.79,R,Braxton Ashcraft,PIT,23,19.5,SEA,84.27,108.79,Low,Low
5,8,5,1,5,3,6,2026-06-29,5,823444,97,Citizens Bank Park,73,away,26.2,677952,W,29.5,31.99,34.41,24.8,24.64,34.4,48.9,96.62,R,Braxton Ashcraft,PIT,24,46.1,PHI,83.01,96.62,Low,Low
6,7,1,2,1,1,5.2,2026-07-04,1,822716,94,Nationals Park,62,away,30.3,677952,W,48.2,66.83,60.92,55.3,72.1,60.9,76.4,102.57,R,Braxton Ashcraft,PIT,23,67.8,WSN,115.93,102.57,Low,Mid
4,7,1,2,1,0,4.1,2026-03-30,1,823159,77,T-Mobile Park,49,away,33.7,677960,L,38.7,37.14,47.33,41.5,39.76,47.3,60.2,108.79,R,Ryan Weathers,NYY,19,19.5,SEA,84.27,108.79,Low,Low
6,4,3,3,3,0,3.2,2026-04-04,4,823569,88,Yankee Stadium,52,home,19.9,677960,W,47,43.21,47.73,38.6,44.23,47.7,58.7,104.55,R,Ryan Weathers,NYY,19,48.8,MIA,98.68,104.55,Low,Low
7,7,1,0,1,0,8,2026-04-09,0,823565,101,Yankee Stadium,73,home,38.6,677960,L,41.5,43.05,48.98,37.6,45.25,49,67.3,101.86,R,Ryan Weathers,NYY,30,32.8,ATH,105.76,101.86,Low,Low
5,10,5,2,5,4,5,2026-04-14,4,823562,94,Yankee Stadium,61,home,20.5,677960,L,25.2,35.64,30.44,17.4,23.54,30.4,49,95.99,R,Ryan Weathers,NYY,22,25.9,LAA,97.28,95.99,Low,Low
5,8,0,1,0,0,7.1,2026-04-19,0,823556,95,Yankee Stadium,66,home,42.8,677960,W,61.8,45.59,52.44,45.9,50.09,52.4,53.2,93.6,R,Ryan Weathers,NYY,26,64.3,KCR,89.22,93.6,Mid,Mid
6,4,2,0,2,1,5.1,2026-04-25,1,824203,86,Daikin Park,56,away,31.4,677960,W,38.3,36.39,42.92,34.9,35.28,42.9,55.4,103.69,R,Ryan Weathers,NYY,21,43.4,HOU,99.04,103.69,Low,Low
3,5,3,2,1,1,5,2026-05-02,1,823554,90,Yankee Stadium,55,home,37.5,677960,W,42.7,49.25,61.9,66.9,61.08,61.9,69.9,107.23,R,Ryan Weathers,NYY,21,68,BAL,87.7,107.23,Low,Mid
1,9,2,3,2,0,6.1,2026-05-11,0,824844,101,Oriole Park at Camden Yards,63,away,44.1,677960,L,42.7,49.25,61.9,66.9,61.08,61.9,69.9,107.23,R,Ryan Weathers,NYY,23,68,BAL,87.7,107.23,Low,Mid
7,7,5,0,5,2,5.1,2026-05-18,4,823549,90,Yankee Stadium,59,home,21.4,677960,W,55.6,32.43,31.27,10.8,22.11,31.3,37.2,95.72,R,Ryan Weathers,NYY,23,49.7,TOR,83.66,95.72,Mid,Low
4,4,0,3,0,0,7,2026-05-24,0,823544,95,Yankee Stadium,60,home,40.9,677960,W,82,38.28,53.01,37.9,45.65,53,49.5,112.64,R,Ryan Weathers,NYY,26,28.6,TBR,89.84,112.64,High,Mid
6,10,5,3,5,3,6.2,2026-05-30,2,825000,107,Sutter Health Park,65,away,21,677960,L,41.5,43.05,48.98,37.6,45.25,49,67.3,101.86,R,Ryan Weathers,NYY,29,32.8,ATH,105.76,101.86,Low,Low
7,4,5,1,5,2,6,2026-06-05,5,823538,93,Yankee Stadium,57,home,21.2,677960,L,41.4,37.66,23.53,21.8,18.69,23.5,12.8,85.27,R,Ryan Weathers,NYY,26,28.3,BOS,108.96,85.27,Low,Low
5,2,6,1,6,2,4.1,2026-06-12,7,822803,82,Rogers Centre,52,away,20.1,677960,L,55.6,32.43,31.27,10.8,22.11,31.3,37.2,95.72,R,Ryan Weathers,NYY,20,49.7,TOR,83.66,95.72,Mid,Low
3,8,1,1,1,1,6.1,2026-06-18,1,823533,88,Yankee Stadium,59,home,43.1,677960,L,41.3,62.68,63.13,61.1,71.27,63.1,81,105.42,R,Ryan Weathers,NYY,22,60.7,CHW,107.53,105.42,Low,Mid
6,6,2,2,1,0,6,2026-06-24,2,824259,97,Comerica Park,58,away,32.2,677960,W,40.4,52,42.79,31.8,45.74,42.8,57.1,99.52,R,Ryan Weathers,NYY,26,38.9,DET,97.33,99.52,Low,Low
7,3,5,1,2,0,1.2,2026-06-29,7,823529,55,Yankee Stadium,35,home,17.5,677960,L,40.4,52,42.79,31.8,45.74,42.8,57.1,99.52,R,Ryan Weathers,NYY,14,38.9,DET,97.33,99.52,Low,Low
6,6,4,2,4,0,4,2026-07-05,4,823525,88,Yankee Stadium,51,home,20.2,677960,L,38.7,43.08,49.38,33.2,45.63,49.4,75.5,112.24,R,Ryan Weathers,NYY,19,45.8,MIN,90.41,112.24,Low,Low
8,2,6,3,5,1,4.2,2026-03-31,6,824212,92,Daikin Park,58,away,11.6,678394,L,38.3,36.39,42.92,34.9,35.28,42.9,55.4,103.69,R,Brayan Bello,BOS,25,43.4,HOU,99.04,103.69,Low,Low
5,5,4,4,3,0,3.1,2026-04-06,5,824783,86,Fenway Park,50,home,20,678394,L,68.4,52.87,62.97,69.6,64.49,63,51.5,110.31,R,Brayan Bello,BOS,20,58.9,MIL,90.64,110.31,High,Mid
6,2,2,2,2,1,6.2,2026-04-12,1,823075,94,Busch Stadium,61,away,31,678394,W,50.8,58.29,54.05,54.8,60.13,54,55.6,102.01,R,Brayan Bello,BOS,27,49.5,STL,100.2,102.01,Mid,Mid
5,4,4,3,4,1,4,2026-04-18,4,824775,84,Fenway Park,47,home,20.8,678394,L,40.4,52,42.79,31.8,45.74,42.8,57.1,99.52,R,Brayan Bello,BOS,20,38.9,DET,97.33,99.52,Low,Low
13,2,8,1,8,5,3.1,2026-04-24,9,824854,85,Oriole Park at Camden Yards,54,away,-13,678394,L,42.7,49.25,61.9,66.9,61.08,61.9,69.9,107.23,R,Brayan Bello,BOS,23,68,BAL,87.7,107.23,Low,Mid
6,2,4,2,4,0,3.2,2026-04-29,7,822821,63,Rogers Centre,40,away,19.9,678394,L,55.6,32.43,31.27,10.8,22.11,31.3,37.2,95.72,R,Brayan Bello,BOS,18,49.7,TOR,83.66,95.72,Mid,Low
8,1,7,3,7,2,5,2026-05-17,7,824923,98,Truist Park,61,away,7.5,678394,L,44.3,43.79,47.79,42.2,44.68,47.8,56.7,100.54,R,Brayan Bello,BOS,26,52.5,ATL,94.66,100.54,Low,Low
7,4,8,3,8,0,5,2026-06-04,8,824753,108,Fenway Park,72,home,9.9,678394,L,42.7,49.25,61.9,66.9,61.08,61.9,69.9,107.23,R,Brayan Bello,BOS,26,68,BAL,87.7,107.23,Low,Mid
5,2,2,0,2,0,3,2026-04-28,4,824849,42,Oriole Park at Camden Yards,30,away,29.1,678906,L,42.7,49.25,61.9,66.9,61.08,61.9,69.9,107.23,R,Kai-Wei Teng,HOU,13,68,BAL,87.7,107.23,Low,Mid
5,1,3,1,3,0,3,2026-05-10,4,824520,63,Great American Ball Park,41,away,24.5,678906,L,39.9,55.86,40.83,52,46.59,40.8,28.8,83.46,R,Kai-Wei Teng,HOU,15,41.2,CIN,102.46,83.46,Low,Low
2,7,0,4,0,0,5,2026-05-16,0,824193,76,Daikin Park,46,home,38.9,678906,W,41.6,47.23,43.05,41.3,42.74,43.1,46.1,99.97,R,Kai-Wei Teng,HOU,21,39.8,TEX,106.18,99.97,Low,Low
2,6,0,3,0,0,6,2026-05-23,0,824674,89,Wrigley Field,56,away,44.2,678906,W,62.7,66.52,65.36,75.3,75.88,65.4,55.9,106.21,R,Kai-Wei Teng,HOU,20,58.7,CHC,116.95,106.21,Mid,High
3,7,3,4,3,2,5,2026-05-29,3,824191,91,Daikin Park,53,home,28.5,678906,L,68.4,52.87,62.97,69.6,64.49,63,51.5,110.31,R,Kai-Wei Teng,HOU,22,58.9,MIL,90.64,110.31,High,Mid
7,1,5,2,4,1,5,2026-06-04,1,824185,87,Daikin Park,59,home,19.5,678906,L,37.6,50.34,69.08,70.4,68.28,69.1,90.1,116.53,R,Kai-Wei Teng,HOU,23,65.2,PIT,89.1,116.53,Low,High
7,5,7,3,5,0,4,2026-06-09,7,824023,93,Angel Stadium,55,away,12.6,678906,L,25.2,35.64,30.44,17.4,23.54,30.4,49,95.99,R,Kai-Wei Teng,HOU,25,25.9,LAA,97.28,95.99,Low,Low
6,9,5,2,5,3,3.1,2026-06-15,6,824181,81,Daikin Park,49,home,12.8,678906,L,40.4,52,42.79,31.8,45.74,42.8,57.1,99.52,R,Kai-Wei Teng,HOU,20,38.9,DET,97.33,99.52,Low,Low
4,4,1,1,1,0,6,2026-06-21,1,824177,83,Daikin Park,55,home,40.2,678906,W,48.4,33.02,37.13,24.4,27.79,37.1,43.7,95.78,R,Kai-Wei Teng,HOU,23,35.2,CLE,86.25,95.78,Low,Low
8,1,5,1,4,1,3.2,2026-06-27,6,824257,58,Comerica Park,39,away,14.3,678906,W,40.4,52,42.79,31.8,45.74,42.8,57.1,99.52,R,Kai-Wei Teng,HOU,22,38.9,DET,97.33,99.52,Low,Low
8,4,5,3,5,1,3,2026-04-04,5,824132,73,Kauffman Stadium,40,home,7.1,679883,L,68.4,52.87,62.97,69.6,64.49,63,51.5,110.31,R,Luinder Avila,KCR,18,58.9,MIL,90.64,110.31,High,Mid
2,5,1,4,1,1,5,2026-06-01,1,824510,86,Great American Ball Park,45,away,36.5,679883,W,39.9,55.86,40.83,52,46.59,40.8,28.8,83.46,R,Luinder Avila,KCR,21,41.2,CIN,102.46,83.46,Low,Low
2,3,1,3,1,0,5,2026-06-06,1,823697,70,Target Field,46,away,39.5,679883,W,38.7,43.08,49.38,33.2,45.63,49.4,75.5,112.24,R,Luinder Avila,KCR,18,45.8,MIN,90.41,112.24,Low,Low
5,0,8,3,8,2,0.2,2026-06-12,9,824102,49,Kauffman Stadium,24,home,2.8,679883,L,38.3,36.39,42.92,34.9,35.28,42.9,55.4,103.69,R,Luinder Avila,KCR,10,43.4,HOU,99.04,103.69,Low,Low
3,5,1,1,1,0,5.2,2026-06-17,0,822721,91,Nationals Park,59,away,42.3,679883,W,48.2,66.83,60.92,55.3,72.1,60.9,76.4,102.57,R,Luinder Avila,KCR,21,67.8,WSN,115.93,102.57,Low,Mid
3,6,1,4,1,0,5,2026-06-23,1,822963,87,Tropicana Field,48,away,33.9,679883,W,82,38.28,53.01,37.9,45.65,53,49.5,112.64,R,Luinder Avila,KCR,21,28.6,TBR,89.84,112.64,High,Mid
6,4,4,3,4,1,4,2026-06-28,4,824580,86,Rate Field,51,away,17.8,679883,W,41.3,62.68,63.13,61.1,71.27,63.1,81,105.42,R,Luinder Avila,KCR,20,60.7,CHW,107.53,105.42,Low,Mid
3,4,1,1,1,0,5,2026-07-05,1,824091,69,Kauffman Stadium,41,home,40.5,679883,W,29.5,31.99,34.41,24.8,24.64,34.4,48.9,96.62,R,Luinder Avila,KCR,18,46.1,PHI,83.01,96.62,Low,Low
7,4,7,4,7,0,3.2,2026-05-17,7,824034,79,Angel Stadium,50,home,6.9,680570,L,71.5,76.53,84.62,97.1,100,84.6,79.8,120.6,R,Grayson Rodriguez,LAA,21,62,LAD,108.29,120.6,High,High
7,5,4,2,4,1,5.2,2026-05-22,3,824029,97,Angel Stadium,62,home,21.3,680570,W,41.6,47.23,43.05,41.3,42.74,43.1,46.1,99.97,R,Grayson Rodriguez,LAA,25,39.8,TEX,106.18,99.97,Low,Low
2,5,1,2,1,1,5,2026-05-28,1,824272,88,Comerica Park,56,away,40.5,680570,W,40.4,52,42.79,31.8,45.74,42.8,57.1,99.52,R,Grayson Rodriguez,LAA,19,38.9,DET,97.33,99.52,Low,Low
7,3,8,3,7,2,3.2,2026-06-02,8,824026,91,Angel Stadium,56,home,6.9,680570,L,37.6,10.06,28.71,31.8,4.67,28.7,18.9,99.37,R,Grayson Rodriguez,LAA,21,24.7,COL,80.91,99.37,Low,Low
6,6,3,2,2,0,5.1,2026-06-08,1,824025,92,Angel Stadium,57,home,28.4,680570,L,38.3,36.39,42.92,34.9,35.28,42.9,55.4,103.69,R,Grayson Rodriguez,LAA,25,43.4,HOU,99.04,103.69,Low,Low
3,1,2,2,2,0,2.1,2026-06-14,3,824021,47,Angel Stadium,28,home,28.7,680570,L,82,38.28,53.01,37.9,45.65,53,49.5,112.64,R,Grayson Rodriguez,LAA,12,28.6,TBR,89.84,112.64,High,Mid
1,2,4,2,4,1,1,2026-06-01,6,824510,30,Great American Ball Park,13,home,26.1,680689,L,61.8,45.59,52.44,45.9,50.09,52.4,53.2,93.6,R,Lyon Richardson,CIN,7,64.3,KCR,89.22,93.6,Mid,Mid
2,4,3,3,2,1,4.2,2026-03-28,3,824862,83,Oriole Park at Camden Yards,50,home,35.6,680694,L,38.7,43.08,49.38,33.2,45.63,49.4,75.5,112.24,R,Kyle Bradish,BAL,19,45.8,MIN,90.41,112.24,Low,Low
6,6,4,3,4,0,4,2026-04-03,5,823406,81,PNC Park,51,away,18.8,680694,L,37.6,50.34,69.08,70.4,68.28,69.1,90.1,116.53,R,Kyle Bradish,BAL,19,65.2,PIT,89.1,116.53,Low,High
6,7,3,3,2,0,5,2026-04-08,3,824617,96,Rate Field,54,away,25.5,680694,W,41.3,62.68,63.13,61.1,71.27,63.1,81,105.42,R,Kyle Bradish,BAL,23,60.7,CHW,107.53,105.42,Low,Mid
7,4,4,1,2,0,6,2026-04-15,3,824855,97,Oriole Park at Camden Yards,64,home,29.2,680694,L,57.7,41.65,30.56,17.1,27.72,30.6,26.6,80.93,R,Kyle Bradish,BAL,27,28.7,ARI,109.96,80.93,Mid,Low
10,7,1,3,1,1,5.1,2026-04-20,1,824125,104,Kauffman Stadium,63,away,15.4,680694,W,61.8,45.59,52.44,45.9,50.09,52.4,53.2,93.6,R,Kyle Bradish,BAL,27,64.3,KCR,89.22,93.6,Mid,Mid
4,3,3,4,3,1,5,2026-04-26,3,824852,88,Oriole Park at Camden Yards,52,home,26.5,680694,L,41.4,37.66,23.53,21.8,18.69,23.5,12.8,85.27,R,Kyle Bradish,BAL,21,28.3,BOS,108.96,85.27,Low,Low
6,4,5,4,5,2,4,2026-05-02,6,823554,89,Yankee Stadium,51,away,12.8,680694,L,38.5,59.42,62.98,69.9,68.94,63,72.6,105.07,R,Kyle Bradish,BAL,21,81.3,NYY,109.64,105.07,Low,Mid
5,10,3,1,3,0,7,2026-05-08,3,824846,96,Oriole Park at Camden Yards,60,home,35.3,680694,L,41.5,43.05,48.98,37.6,45.25,49,67.3,101.86,R,Kyle Bradish,BAL,28,32.8,ATH,105.76,101.86,Low,Low
1,7,0,3,0,0,6,2026-05-13,0,824841,100,Oriole Park at Camden Yards,60,home,47.2,680694,W,38.5,59.42,62.98,69.9,68.94,63,72.6,105.07,R,Kyle Bradish,BAL,21,81.3,NYY,109.64,105.07,Low,Mid
4,6,2,3,2,1,5.1,2026-05-19,1,822979,102,Tropicana Field,60,away,31.4,680694,L,82,38.28,53.01,37.9,45.65,53,49.5,112.64,R,Kyle Bradish,BAL,23,28.6,TBR,89.84,112.64,High,Mid
5,3,1,2,1,1,6,2026-05-25,0,824838,92,Oriole Park at Camden Yards,59,home,34.2,680694,W,82,38.28,53.01,37.9,45.65,53,49.5,112.64,R,Kyle Bradish,BAL,25,28.6,TBR,89.84,112.64,High,Mid
4,4,1,3,0,0,7,2026-05-31,0,824832,94,Oriole Park at Camden Yards,56,home,40.9,680694,W,55.6,32.43,31.27,10.8,22.11,31.3,37.2,95.72,R,Kyle Bradish,BAL,27,49.7,TOR,83.66,95.72,Mid,Low
9,3,5,3,5,1,4,2026-06-06,6,822808,81,Rogers Centre,51,away,6.8,680694,L,55.6,32.43,31.27,10.8,22.11,31.3,37.2,95.72,R,Kyle Bradish,BAL,21,49.7,TOR,83.66,95.72,Mid,Low
7,5,5,3,5,3,4,2026-06-11,5,824827,85,Oriole Park at Camden Yards,52,home,10.8,680694,W,38.7,37.14,47.33,41.5,39.76,47.3,60.2,108.79,R,Kyle Bradish,BAL,21,19.5,SEA,84.27,108.79,Low,Low
5,12,1,2,1,0,7.2,2026-06-17,1,823127,100,T-Mobile Park,65,away,39.7,680694,W,38.7,37.14,47.33,41.5,39.76,47.3,60.2,108.79,R,Kyle Bradish,BAL,28,19.5,SEA,84.27,108.79,Low,Low
6,9,0,1,0,0,8,2026-06-22,0,824016,101,Angel Stadium,67,away,41.6,680694,W,25.2,35.64,30.44,17.4,23.54,30.4,49,95.99,R,Kyle Bradish,BAL,30,25.9,LAA,97.28,95.99,Low,Low
1,2,4,5,3,0,4,2026-06-28,5,824821,85,Oriole Park at Camden Yards,40,home,31.8,680694,L,48.2,66.83,60.92,55.3,72.1,60.9,76.4,102.57,R,Kyle Bradish,BAL,19,67.8,WSN,115.93,102.57,Low,Mid
5,5,3,1,3,1,7.2,2026-07-05,2,824497,106,Great American Ball Park,73,away,36.7,680694,L,39.9,55.86,40.83,52,46.59,40.8,28.8,83.46,R,Kyle Bradish,BAL,29,41.2,CIN,102.46,83.46,Low,Low
1,0,0,0,0,0,1,2026-04-17,3,825101,11,Chase Field,9,away,39.7,680755,L,57.7,41.65,30.56,17.1,27.72,30.6,26.6,80.93,R,Braydon Fisher,TOR,4,28.7,ARI,109.96,80.93,Mid,Low
0,4,0,1,0,0,1.1,2026-05-21,0,823545,23,Yankee Stadium,15,away,41.6,680755,W,38.5,59.42,62.98,69.9,68.94,63,72.6,105.07,R,Braydon Fisher,TOR,5,81.3,NYY,109.64,105.07,Low,Mid
1,1,0,0,0,0,1,2026-05-26,1,822811,12,Rogers Centre,9,home,39.7,680755,W,47,43.21,47.73,38.6,44.23,47.7,58.7,104.55,R,Braydon Fisher,TOR,4,48.8,MIA,98.68,104.55,Low,Low
1,2,0,1,0,0,1,2026-06-06,1,822808,18,Rogers Centre,10,home,37.7,680755,W,42.7,49.25,61.9,66.9,61.08,61.9,69.9,107.23,R,Braydon Fisher,TOR,5,68,BAL,87.7,107.23,Low,Mid
0,0,0,2,0,0,1.1,2026-06-17,0,824746,21,Fenway Park,13,away,39.6,680755,W,41.4,37.66,23.53,21.8,18.69,23.5,12.8,85.27,R,Braydon Fisher,TOR,6,28.3,BOS,108.96,85.27,Low,Low
0,1,0,1,0,0,1,2026-07-01,0,822791,14,Rogers Centre,7,home,40.7,680755,W,43.1,46.19,45.02,47.1,43.81,45,44.1,87.62,R,Braydon Fisher,TOR,4,34.1,NYM,95.76,87.62,Low,Low
3,3,2,4,2,1,3.2,2026-04-16,3,824208,76,Daikin Park,45,home,27.9,680802,L,37.6,10.06,28.71,31.8,4.67,28.7,18.9,99.37,R,Ryan Weiss,HOU,16,24.7,COL,80.91,99.37,Low,Low
5,4,2,4,2,1,3.1,2026-04-21,2,824448,86,Progressive Field,48,away,21,680802,L,48.4,33.02,37.13,24.4,27.79,37.1,43.7,95.78,R,Ryan Weiss,HOU,19,35.2,CLE,86.25,95.78,Low,Low
2,8,0,3,0,0,6,2026-03-28,0,823323,91,Petco Park,59,home,44.2,681190,W,40.4,52,42.79,31.8,45.74,42.8,57.1,99.52,R,Randy Vasquez,SDP,23,38.9,DET,97.33,99.52,Low,Low
6,3,1,1,1,0,6,2026-04-04,1,824782,83,Fenway Park,57,away,34.2,681190,W,41.4,37.66,23.53,21.8,18.69,23.5,12.8,85.27,R,Randy Vasquez,SDP,23,28.3,BOS,108.96,85.27,Low,Low
7,8,1,0,1,1,5.2,2026-04-09,1,823319,92,Petco Park,63,home,30.7,681190,W,37.6,10.06,28.71,31.8,4.67,28.7,18.9,99.37,R,Randy Vasquez,SDP,23,24.7,COL,80.91,99.37,Low,Low
5,6,4,4,4,0,4,2026-04-15,6,823314,85,Petco Park,45,home,19.8,681190,W,38.7,37.14,47.33,41.5,39.76,47.3,60.2,108.79,R,Randy Vasquez,SDP,21,19.5,SEA,84.27,108.79,Low,Low
3,5,0,0,0,0,7,2026-04-21,0,824369,84,Coors Field,56,away,49.3,681190,W,37.6,10.06,28.71,31.8,4.67,28.7,18.9,99.37,R,Randy Vasquez,SDP,24,24.7,COL,80.91,99.37,Low,Low
5,4,5,3,5,2,5,2026-04-27,5,823311,106,Petco Park,71,home,20.5,681190,W,62.7,66.52,65.36,75.3,75.88,65.4,55.9,106.21,R,Randy Vasquez,SDP,23,58.7,CHC,116.95,106.21,Mid,High
5,2,3,2,3,1,5.2,2026-05-04,2,823228,88,Oracle Park,58,away,29.3,681190,L,44.9,40.71,45.98,26.1,40.96,46,69.6,103.7,R,Randy Vasquez,SDP,24,38.9,SFG,94.93,103.7,Low,Low
6,6,1,0,1,0,5,2026-05-09,1,823304,94,Petco Park,59,home,33.5,681190,W,50.8,58.29,54.05,54.8,60.13,54,55.6,102.01,R,Randy Vasquez,SDP,20,49.5,STL,100.2,102.01,Mid,Mid
4,3,0,0,0,0,6,2026-05-15,0,823140,79,T-Mobile Park,52,away,43.6,681190,W,38.7,37.14,47.33,41.5,39.76,47.3,60.2,108.79,R,Randy Vasquez,SDP,22,19.5,SEA,84.27,108.79,Low,Low
