team_abbr,pitch_name,pitch_type,pitches,pitch_pct,avg_release_speed,avg_spin_rate,avg_pfx_x,avg_pfx_z,whiff_rate,csw_rate,zone_rate,chase_rate,in_zone_swing_rate,avg_launch_speed,xwoba,batting_avg
DET,Knuckle Curve,KC,13,0.6120527306967984,83.17692307692307,2385.3076923076924,0.26999999999999996,-0.33999999999999997,0.0,0.0,46.15384615384615,85.71428571428571,100.0,84.5,0.4876666666666667,0.3333333333333333
DET,Unknown,UNK,6,0.2824858757062147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HOU,4-Seam Fastball,FF,590,28.780487804878046,94.91016949152542,2326.24406779661,-0.357728813559322,1.3061016949152542,18.360655737704917,27.288135593220336,53.38983050847458,33.45454545454545,67.61904761904762,82.64516129032258,0.2754390064935065,0.22857142857142856
HOU,Sinker,SI,426,20.78048780487805,94.43615023474179,2182.3661971830984,-1.1410093896713616,0.5396009389671361,8.16326530612245,23.474178403755868,53.051643192488264,26.5,63.27433628318584,87.33392857142857,0.36050957723577237,0.30275229357798167
HOU,Slider,SL,262,12.78048780487805,83.71412213740457,2384.626923076923,-0.19900763358778625,0.18874045801526718,41.48148148148148,33.587786259541986,41.603053435114504,36.60130718954248,72.47706422018348,78.14166666666667,0.24335714285714286,0.14285714285714285
HOU,Sweeper,ST,232,11.317073170731708,83.01508620689656,2727.7241379310344,0.9028448275862069,0.08293103448275861,33.33333333333333,30.603448275862068,39.224137931034484,35.46099290780142,60.43956043956044,75.18225806451613,0.16431898113207546,0.1
HOU,Changeup,CH,190,9.268292682926829,87.42631578947369,1708.5210526315789,-0.8152105263157894,0.24510526315789474,22.857142857142858,18.947368421052634,36.31578947368421,40.49586776859504,81.15942028985508,79.27014925373135,0.22462654901960785,0.32
HOU,Cutter,FC,175,8.536585365853659,89.89085714285714,2360.0342857142855,0.06514285714285714,0.6305142857142857,19.672131147540984,29.142857142857142,46.285714285714285,17.02127659574468,55.55555555555556,83.31224489795919,0.33061984375,0.14814814814814814
HOU,Curveball,CU,81,3.951219512195122,80.0925925925926,2635.740740740741,0.6774074074074073,-0.9890123456790123,34.21052631578947,24.691358024691358,23.456790123456788,45.16129032258064,52.63157894736842,84.9695652173913,0.1139,0.0
HOU,Split-Finger,FS,47,2.292682926829268,83.39574468085107,959.1914893617021,0.16085106382978726,0.19170212765957445,55.55555555555556,23.404255319148938,14.893617021276595,30.0,85.71428571428571,89.825,0.3261954,0.5
HOU,Knuckle Curve,KC,22,1.0731707317073171,84.13181818181819,2809.090909090909,0.9086363636363636,-1.1681818181818182,11.11111111111111,27.27272727272727,50.0,27.27272727272727,54.54545454545454,79.0125,0.2721395714285714,0.16666666666666666
HOU,Unknown,UNK,21,1.024390243902439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.697977,0.0
HOU,Forkball,FO,4,0.1951219512195122,82.6,1269.5,-0.9175,-0.045,50.0,50.0,75.0,0.0,66.66666666666666,79.2,0.0,0.0
KCR,4-Seam Fastball,FF,766,34.99314755596163,93.94634464751958,2266.617493472585,-0.1485509138381201,1.27233681462141,10.610079575596817,22.845953002610965,55.22193211488251,24.78134110787172,69.03073286052009,84.70433333333334,0.38991441818181816,0.30978260869565216
KCR,Slider,SL,296,13.522156235724076,84.33412162162162,2374.449324324324,0.1437837837837838,0.18641891891891893,35.41666666666667,32.432432432432435,43.24324324324324,35.11904761904761,66.40625,81.58809523809524,0.2971771369863014,0.30434782608695654
KCR,Changeup,CH,238,10.872544540886249,84.96218487394958,1537.546218487395,-0.5750840336134454,0.2549579831932773,24.528301886792452,19.747899159663866,30.252100840336134,31.92771084337349,73.61111111111111,85.81857142857143,0.3085854126984127,0.2833333333333333
